iter,task_train_loss_pre_optim,task_train_loss_post_optim,task_test_loss_pre_optim,task_test_loss_post_optim
2020,0.08954309,0.119414166,0.14185464,0.15520215
2030,0.13442098,0.13158382,0.1291484,0.13721383
2040,0.10700087,0.17758207,0.10729772,0.14456646
2050,0.09617987,0.14719865,0.17608574,0.15264755
2060,0.10947354,0.09738097,0.15272789,0.111085445
2070,0.10224758,0.13081083,0.094830684,0.06872012
2080,0.12870026,0.108997196,0.13102265,0.13489515
2090,0.08708838,0.14033943,0.12614363,0.11046424
2100,0.12667713,0.08749662,0.12638146,0.16465858
2110,0.093176074,0.10746058,0.13831542,0.07765949
2120,0.08534371,0.112290025,0.13336234,0.1266889
2130,0.16110994,0.069092445,0.11415857,0.12556587
2140,0.17779607,0.14073157,0.11316784,0.16967747
2150,0.14437145,0.15848327,0.14054295,0.12146297
2160,0.16508338,0.11969124,0.092707574,0.12406862
2170,0.15081316,0.119514704,0.111038,0.15559255
2180,0.15628803,0.13680959,0.14632529,0.11650255
2190,0.1265895,0.108277425,0.14664704,0.1789198
2200,0.11073543,0.12842861,0.15832642,0.090804204
2210,0.08850112,0.1393539,0.10548,0.13888419
2220,0.14682713,0.12215819,0.106764704,0.14974609
2230,0.15717086,0.088247135,0.13106598,0.14601642
2240,0.08447592,0.102060445,0.13596074,0.085144565
2250,0.1254876,0.09497991,0.12703814,0.12580511
2260,0.16716984,0.13746187,0.14788824,0.09264347
2270,0.1593551,0.13227409,0.1248253,0.130519
2280,0.14150754,0.080648676,0.18660527,0.12416426
2290,0.22462972,0.11719628,0.11870302,0.16553181
2300,0.073520534,0.11324601,0.14030783,0.107025616
2310,0.14065395,0.1343031,0.12887046,0.14882047
2320,0.122265056,0.12563151,0.15004459,0.10977349
2330,0.10775839,0.06639677,0.1027395,0.10848593
2340,0.09146552,0.12155107,0.14111051,0.11914778
2350,0.095747605,0.15817386,0.11929516,0.16928107
2360,0.0937829,0.07234676,0.14520548,0.14344811
2370,0.09906151,0.087457255,0.12722328,0.12734485
2380,0.09031172,0.0885566,0.18130267,0.16899012
2390,0.12605216,0.13957748,0.12009225,0.16733995
2400,0.08979964,0.11971269,0.10910231,0.09792167
2410,0.1574545,0.09264545,0.13473034,0.15313496
2420,0.11161725,0.09447777,0.13007605,0.11682034
2430,0.15127584,0.1180671,0.109708644,0.09925476
2440,0.12836081,0.16179952,0.10548764,0.16179
2450,0.085811466,0.15785973,0.11836308,0.13825616
2460,0.11811978,0.1427671,0.14504084,0.114756525
2470,0.12114182,0.092690185,0.14028546,0.16246593
2480,0.08361982,0.111438006,0.12831508,0.11658999
2490,0.11701808,0.12055187,0.14761782,0.10685265
2500,0.15861763,0.17194982,0.10879458,0.1422766
2510,0.16015123,0.08314854,0.11649063,0.08789056
2520,0.085477695,0.087159075,0.13049638,0.107545495
2530,0.09285028,0.10206004,0.15609139,0.11409728
2540,0.11688088,0.10233325,0.11323949,0.17684653
2550,0.14361793,0.11444698,0.16038504,0.12110564
2560,0.09430037,0.10123952,0.10494322,0.12870675
2570,3.787444,0.2659377,0.64343596,0.18151543
2580,0.82197,0.15497218,0.94097036,0.13174708
2590,1.3835511,0.16494569,1.7580736,0.15641567
2600,1.5878074,0.10486065,1.4938198,0.1662278
2610,1.692194,0.10554256,1.44219,0.098227166
2620,1.3507637,0.10798363,1.2471185,0.117966175
2630,1.4084538,0.10887822,1.0790167,0.117305964
2640,1.0083817,0.13023564,0.73967785,0.18937902
2650,0.80615795,0.13280667,1.0689662,0.11304791
2660,1.1854024,0.115165144,0.955144,0.14952612
2670,0.65273666,0.1068174,0.67848814,0.11964763
2680,0.61833555,0.1756443,0.77963275,0.111457825
2690,1.4575644,0.16365601,1.1947706,0.12640965
2700,0.4924512,0.113974005,0.37439564,0.093738325
2710,0.48488846,0.06052376,0.54993343,0.096098706
2720,0.83909017,0.12551801,0.8546076,0.16339678
2730,0.7027941,0.116869584,0.64731467,0.10358233
2740,0.8361802,0.09219543,0.86892664,0.09596874
2750,0.76558423,0.118996434,0.96763784,0.12689176
2760,0.43184358,0.09165193,0.45481107,0.11598084
2770,0.435636,0.12053163,0.60015166,0.09804316
2780,0.4905582,0.067361854,0.4083957,0.14511189
2790,0.5371316,0.14350298,0.4245662,0.1262785
2800,0.3558864,0.16691568,0.40509617,0.15039298
2810,0.42895374,0.13857803,0.4484046,0.13975206
2820,0.7688582,0.08358057,0.73065984,0.14508137
2830,1.1305461,0.08342433,1.3188168,0.099286325
2840,1.4056511,0.14262709,1.3282192,0.109018624
2850,1.2436827,0.18409295,1.2725862,0.16841522
2860,1.0408912,0.12920612,0.9186145,0.13741252
2870,0.84837323,0.16182405,0.9475657,0.15660977
2880,0.94797134,0.142705,0.918743,0.10643044
2890,0.62931764,0.13714145,0.7100225,0.10711338
2900,0.6789321,0.11965732,0.7119093,0.14531446
2910,0.7019155,0.11334281,0.75991905,0.14806984
2920,0.5696542,0.10937217,0.55005145,0.12353764
2930,0.5553908,0.10659037,0.5624074,0.10144013
2940,0.5479611,0.12595142,0.61497676,0.11963837
2950,0.40384424,0.13103852,0.46709585,0.11191807
2960,0.4228117,0.08742145,0.4300455,0.10491236
2970,0.56998646,0.12471571,0.47931087,0.16480973
2980,0.4814492,0.08157723,0.45452106,0.1178928
2990,0.51259804,0.13239557,0.49062526,0.10261803
3000,0.46216026,0.0839185,0.45917267,0.16337466
3010,0.38140893,0.13156253,0.39702117,0.12632214
3020,0.47974288,0.11439751,0.52051806,0.17026454
3030,0.44863647,0.114667766,0.49019432,0.12453596
3040,0.50797737,0.123758785,0.5380639,0.12606716
3050,0.5085895,0.11344559,0.5786526,0.1271782
3060,0.4457591,0.12902513,0.5258417,0.1471209
3070,0.4268942,0.13047267,0.3284852,0.11558899
3080,0.32127276,0.089917526,0.36296034,0.112393655
3090,0.31697464,0.07656486,0.31638408,0.20557117
3100,0.3426852,0.081116706,0.3287235,0.11621261
3110,0.3611756,0.13653082,0.3811912,0.2059723
3120,0.44272935,0.10753275,0.45489696,0.14064507
3130,0.45437127,0.14475054,0.472459,0.14026292
3140,0.45738786,0.13301162,0.5272318,0.1236821
3150,0.4344998,0.11421409,0.44519454,0.10362442
3160,0.42634022,0.13394529,0.42935938,0.13667239
3170,0.40854725,0.14790913,0.4508993,0.12122215
3180,0.39983934,0.12273075,0.44588614,0.13350408
3190,0.44308227,0.09503019,0.54970515,0.13998738
3200,0.44124788,0.13632244,0.47735262,0.15666553
3210,0.3980311,0.14135975,0.4619574,0.11348881
3220,0.39484322,0.13375884,0.40337592,0.119466744
3230,0.3458349,0.106652334,0.45985442,0.14941087
3240,0.45294628,0.14282425,0.44536084,0.18111968
3250,0.42800352,0.16732144,0.4464091,0.10161014
3260,0.40132076,0.059629463,0.41136745,0.13664544
3270,0.42664692,0.06768947,0.4469147,0.1490703
3280,0.4814946,0.1255878,0.4586516,0.10951525
3290,0.48018795,0.13155475,0.47566873,0.14099666
3300,0.48935673,0.12298091,0.51208997,0.14914599
3310,0.48611724,0.14305425,0.50815994,0.13009827
3320,0.4361927,0.11909756,0.5190872,0.117100455
3330,0.38728175,0.09158007,0.4208953,0.20316774
3340,0.3680679,0.10357884,0.34127417,0.13869609
3350,0.3261723,0.10508026,0.3800653,0.13438722
3360,0.3119022,0.11654954,0.36645812,0.15203193
3370,0.3246122,0.13370298,0.37037775,0.13345534
3380,0.3109926,0.09071289,0.3112377,0.14104848
3390,0.28721136,0.12085456,0.32607993,0.14292312
3400,0.3355238,0.094128884,0.35911122,0.08580819
3410,0.28210264,0.12991665,0.32862905,0.15420106
3420,0.34924686,0.12988856,0.3201438,0.101918
3430,0.24984896,0.14014445,0.20922507,0.14972015
3440,0.2091503,0.15813898,0.24885932,0.117019825
3450,0.28641117,0.16440324,0.23665527,0.17622158
3460,0.2607264,0.0980973,0.2817235,0.123915076
3470,0.22360863,0.100472614,0.22757566,0.11308059
3480,0.2161174,0.1415363,0.25142875,0.09903361
3490,0.2076512,0.059066493,0.25003624,0.10785994
3500,0.18677294,0.16394073,0.21158895,0.097699165
3510,0.18149474,0.15008865,0.20201127,0.16477814
3520,0.24836135,0.08611096,0.23836723,0.14437753
3530,0.1957728,0.097631425,0.24955024,0.13704231
3540,0.2704026,0.14460853,0.2591294,0.12183936
3550,0.23182932,0.07994351,0.19423929,0.15012297
3560,0.22840385,0.12282642,0.18884805,0.13967699
3570,0.17043379,0.08370449,0.25189877,0.15111372
3580,0.27357316,0.14561825,0.28679836,0.14279802
3590,0.23188864,0.11038293,0.19166027,0.10372676
3600,0.18552822,0.09951089,0.24936743,0.09776177
3610,0.15914115,0.11346104,0.22838226,0.14509025
3620,0.20953822,0.12780732,0.22598481,0.13142425
3630,0.2397858,0.11732796,0.24827878,0.17499533
3640,0.23010564,0.16108245,0.225937,0.111436985
3650,0.2553103,0.10114223,0.21691287,0.097358465
3660,0.26270336,0.09088516,0.28397238,0.1349752
3670,0.28874075,0.1323483,0.32923722,0.14706586
3680,0.2943263,0.11795256,0.32667452,0.13057464
3690,0.28279418,0.14091411,0.30827716,0.11645627
3700,0.26545066,0.11217264,0.24373475,0.19793332
3710,0.25009325,0.102058046,0.3380366,0.119012944
3720,0.24394011,0.1042659,0.25918514,0.12246025
3730,0.27285516,0.12474432,0.31829622,0.14050977
3740,0.2434784,0.11860692,0.2709822,0.121450275
3750,0.2768286,0.100593165,0.28025192,0.10581486
3760,0.2845426,0.11158115,0.24785776,0.13719521
3770,0.2551325,0.111371726,0.27959234,0.11243071
3780,0.25200367,0.10640866,0.27855527,0.12461314
3790,0.22289188,0.08890596,0.2818838,0.13101897
3800,0.30116355,0.108364604,0.37091267,0.11011213
3810,0.23335569,0.11766237,0.20400414,0.11312462
3820,0.21109894,0.099796765,0.34949148,0.17096764
3830,0.25343603,0.110751174,0.2283968,0.14533587
3840,0.20412871,0.09184287,0.2370776,0.104835495
3850,0.2506882,0.097685546,0.22422722,0.14948756
3860,0.3247912,0.07341196,0.30747893,0.11932408
3870,0.42005494,0.1205113,0.4304532,0.10779536
3880,0.19595048,0.10102164,0.16682616,0.10703459
3890,0.28006858,0.08618942,0.27442598,0.11709534
3900,0.29228392,0.15479039,0.35287654,0.13731547
3910,0.2933107,0.09255166,0.29017773,0.14559518
3920,0.26760155,0.120723575,0.29897147,0.11142619
3930,0.20771113,0.10030028,0.3040783,0.14381562
3940,0.295189,0.122756004,0.39295495,0.11099721
3950,0.3006773,0.11692246,0.3566715,0.12103533
3960,0.3461057,0.11226727,0.2632277,0.08364325
3970,0.20411739,0.10225648,0.20009542,0.15476122
3980,0.23817036,0.10089285,0.24206026,0.087694526
3990,0.17128459,0.09383164,0.24261177,0.14768818
4000,0.20659551,0.1123267,0.23889628,0.14103773
4010,0.24820867,0.12064943,0.23549314,0.14396358
4020,0.190784,0.100736275,0.23158458,0.09863985
4030,0.21483873,0.10195564,0.2786327,0.12440507
4040,0.21655571,0.089439,0.2557751,0.13778898
4050,0.24019432,0.09450108,0.19335148,0.12813309
4060,0.17910016,0.09652124,0.19239992,0.11302834
4070,0.20372614,0.10371594,0.23927563,0.16884239
4080,0.19813089,0.10334239,0.16067837,0.1583312
4090,0.23585954,0.14397997,0.28115886,0.10990593
4100,0.20880204,0.116390675,0.25330102,0.12423955
4110,0.2403988,0.094906755,0.26410282,0.13984853
4120,0.22762704,0.17114374,0.24321884,0.12248391
4130,0.20372084,0.09934908,0.18782806,0.12658712
4140,0.20736524,0.13839914,0.21181616,0.1005504
4150,0.22124317,0.12786375,0.18582606,0.11205199
4160,0.18459606,0.10796416,0.21909092,0.13416325
4170,0.25776368,0.14082658,0.24618317,0.13820967
4180,0.28053138,0.091192186,0.25442454,0.10546147
4190,0.1676836,0.111653656,0.21236056,0.1220344
4200,0.17745142,0.1187035,0.21470338,0.11963028
4210,0.24538173,0.11875482,0.22117265,0.11330928
4220,0.18913226,0.09747656,0.20674191,0.11763858
4230,0.2070511,0.092720866,0.18950658,0.14891765
4240,0.19534123,0.122406855,0.2581206,0.14026085
4250,0.19381373,0.09860086,0.19952136,0.13662833
4260,0.15189245,0.11284118,0.1821579,0.12709478
4270,0.19544168,0.109823234,0.24665733,0.104608335
4280,0.19751176,0.12015279,0.21979025,0.12075701
4290,0.18888749,0.0889254,0.1921049,0.114157006
4300,0.21443626,0.08240819,0.19312668,0.115218505
4310,0.22020377,0.08779162,0.19489749,0.096866935
4320,0.14067684,0.1229347,0.18835023,0.10569014
4330,0.23825653,0.1392129,0.29294047,0.0873429
4340,0.44433144,0.10694333,0.5340698,0.10731981
4350,0.38173762,0.104359016,0.43196383,0.13938794
4360,0.28357792,0.09727736,0.33372054,0.118453056
4370,0.2846004,0.12515923,0.27567443,0.14666907
4380,0.19816649,0.105831295,0.23776989,0.1978179
4390,0.118245415,0.10740818,0.16854127,0.22993848
4400,0.14012602,0.0979124,0.120554075,0.07720096
4410,0.11749228,0.08615575,0.21920186,0.13838622
4420,0.19523372,0.108880475,0.23520091,0.08592463
4430,0.20913334,0.12289434,0.29591042,0.1498363
4440,0.24231815,0.12091164,0.32676873,0.12130356
4450,0.32339558,0.090507254,0.43153906,0.102908194
4460,0.20366183,0.082999334,0.230079,0.093266174
4470,0.10379224,0.10937877,0.17439048,0.15610316
4480,0.11185944,0.11512569,0.14386413,0.1686953
4490,0.11063067,0.10514584,0.12258352,0.14726509
4500,0.13603759,0.0579709,0.09610419,0.10715849
4510,0.13139763,0.119786575,0.10580118,0.10632244
4520,0.086684845,0.09840221,0.13905355,0.07353992
4530,0.08458145,0.11442801,0.15609956,0.120766945
4540,0.109067835,0.091958046,0.15182024,0.14609584
4550,0.124513805,0.11227758,0.13204658,0.0869169
4560,0.1329939,0.15013471,0.08287137,0.10747754
4570,0.22647756,0.115471706,0.18854782,0.11678666
4580,0.19051228,0.10108732,0.19382861,0.12825203
4590,0.24129319,0.08830738,0.23383392,0.11853962
4600,0.20449176,0.12532845,0.2024241,0.111477874
4610,0.15991959,0.13534607,0.15528136,0.120644644
4620,0.16290553,0.08885214,0.15899773,0.15796477
4630,0.14467621,0.08538638,0.2055497,0.081026405
4640,0.18543288,0.11346231,0.1610321,0.13541386
4650,0.123620324,0.10468301,0.19658418,0.08953738
4660,0.13639401,0.08225413,0.15873265,0.14504942
4670,0.20299253,0.07927562,0.20702678,0.11699765
4680,0.16707876,0.11714011,0.20520265,0.12018559
4690,19.426373,0.22963446,15.387144,0.23810712
4700,0.6166238,0.20137519,0.6607392,0.28163564
4710,0.48070654,0.1242027,0.5250506,0.1867252
4720,0.6772261,0.17753369,0.6902993,0.13138342
4730,0.7600338,0.10386939,0.7779616,0.1358198
4740,0.68985724,0.13745978,0.76578075,0.078159526
4750,0.72849023,0.16356246,0.7333288,0.17718294
4760,0.7063399,0.13217309,0.65295565,0.1043749
4770,0.6730329,0.09737153,0.6012948,0.12293402
4780,0.8165091,0.13924882,0.6219288,0.114098646
4790,0.64847803,0.10760399,0.6735494,0.12892199
4800,0.57505834,0.12075116,0.6780498,0.17138132
4810,0.74159926,0.11829558,0.68320704,0.107543856
4820,0.70767355,0.14341334,0.5507318,0.14093764
4830,0.68279743,0.10706124,0.48213953,0.14062281
4840,0.6784948,0.110919595,0.6547203,0.112510756
4850,0.674705,0.11898296,0.79986763,0.20433863
4860,0.56564033,0.13020137,0.6081461,0.099480756
4870,0.64999473,0.08990596,0.5805575,0.10747116
4880,0.53958696,0.10528852,0.5622151,0.11201699
4890,0.54049265,0.08957551,0.63883674,0.11400803
4900,0.4256656,0.104246065,0.5675949,0.12999265
4910,0.6515479,0.14700226,0.50801593,0.12338415
4920,0.5012027,0.12981825,0.52570945,0.12750104
4930,12.083184,1.1190833,14.835199,1.0547806
4940,22.86699,0.1556541,22.598057,0.20049624
4950,20.711498,0.1269854,21.019768,0.16703595
4960,21.413418,0.13563183,21.724087,0.14562926
4970,19.415792,0.2920481,18.84137,0.20050657
4980,20.04627,0.16192788,20.626802,0.12610623
4990,20.050272,0.1134794,19.450699,0.062045895
