iter,task_train_loss_pre_optim,task_train_loss_post_optim,task_test_loss_pre_optim,task_test_loss_post_optim
2040,0.5821229,0.0036939115,0.62572,0.06598147
2050,0.55430466,0.002559734,0.55209404,0.05809227
2060,0.57401717,0.0017917367,0.6040216,0.09262709
2070,0.6218371,0.0029743726,0.5225215,0.061461937
2080,0.53984207,0.004492316,0.5568353,0.061525293
2090,0.5971206,0.0015996572,0.5272473,0.07512612
2100,0.5863935,0.0036994661,0.5783791,0.054985944
2110,0.56628597,0.003461334,0.5692481,0.06525518
2120,0.5811626,0.0031830892,0.579587,0.0649978
2130,0.6651746,0.0029345597,0.5780829,0.060951076
2140,0.55869156,0.0021094293,0.57962936,0.055131722
2150,0.5891379,0.0021171814,0.54623824,0.055174775
2160,0.5815285,0.0023555346,0.6048794,0.053985056
2170,0.5481191,0.005072968,0.5697218,0.06671341
2180,0.6114676,0.002811452,0.58433235,0.051436193
2190,0.5722351,0.0030431894,0.54766923,0.0740926
2200,0.62852645,0.004760436,0.57060677,0.07787642
2210,0.61990505,0.0016478604,0.54870063,0.06368836
2220,0.5392694,0.0023394218,0.5334034,0.05444701
2230,0.5443891,0.003750358,0.5612637,0.05999174
2240,0.58810335,0.0032685916,0.51756245,0.0933021
2250,0.63485235,0.0016175093,0.56650853,0.05690998
2260,0.62840927,0.0041695484,0.6307315,0.059926793
2270,0.56681186,0.0031730935,0.6154554,0.07760344
2280,0.56340545,0.003224929,0.5305439,0.06470393
2290,0.6433995,0.005523505,0.51437443,0.06974076
2300,0.560732,0.0039401804,0.6007331,0.048417322
2310,0.5996292,0.003892049,0.5385104,0.07295837
2320,0.5390938,0.004508554,0.6091534,0.077499196
2330,0.5259384,0.004974559,0.5740659,0.062103905
2340,0.50590056,0.002436605,0.5761878,0.08642386
2350,0.55888844,0.0021100466,0.5576776,0.06250497
2360,0.5472046,0.0019525097,0.5228004,0.06532561
2370,0.5894892,0.0016740789,0.5429371,0.05544575
2380,0.5843353,0.0021757067,0.57537687,0.057467155
2390,0.5200293,0.0027398923,0.54526675,0.061571516
2400,0.6270209,0.001071958,0.54172415,0.060623813
2410,0.5126542,0.0030094394,0.5452763,0.061331827
2420,0.47531006,0.002526792,0.5162301,0.056915298
2430,0.5806331,0.001070409,0.5683436,0.08203098
2440,0.5886209,0.0024899219,0.56162035,0.074329935
2450,0.5733776,0.0024798908,0.54906857,0.06388566
2460,0.51545554,0.0010083944,0.5728186,0.07746747
2470,0.5211235,0.004058586,0.64244586,0.060737554
2480,0.5638199,0.004859905,0.60017544,0.06860516
2490,0.5310269,0.0032329722,0.6670475,0.076656885
2500,0.60278815,0.003470921,0.60916114,0.063592754
2510,0.549916,0.0015761784,0.5517798,0.065053776
2520,0.59052724,0.0034014517,0.5403238,0.06864435
2530,0.61152166,0.004416103,0.54862714,0.06160139
2540,0.5786029,0.0016288498,0.5499792,0.07153367
2550,0.5377558,0.0011991797,0.5892835,0.059553303
2560,0.61553454,0.002654918,0.6277748,0.06705878
2570,0.566842,0.0028286492,0.6150009,0.072122835
2580,0.5832773,0.0012106692,0.53876406,0.068698004
2590,0.6177682,0.0012444913,0.57844526,0.052730534
2600,0.56335473,0.002834465,0.6053434,0.05702154
2610,0.53293014,0.0030936594,0.5778567,0.06623924
2620,0.59159446,0.0022242682,0.52370447,0.0574609
2630,0.6308458,0.00333355,0.58126545,0.07307804
2640,0.54602545,0.0023249225,0.55610806,0.05333845
2650,0.5260799,0.0013682999,0.47674143,0.060350526
2660,0.49192247,0.0010017066,0.5253392,0.06493961
2670,0.47560665,0.0024075871,0.5226558,0.053367596
2680,0.5747326,0.001614834,0.5210136,0.053689916
2690,0.5657462,0.0018295308,0.59310967,0.085540384
2700,0.64356023,0.0013811607,0.57845515,0.07028929
2710,0.5734767,0.0013427627,0.4987216,0.056194797
2720,0.48271874,0.0027392195,0.57139474,0.07463669
2730,0.60475415,0.002709233,0.4726043,0.07091255
2740,0.59827584,0.0026922831,0.59018034,0.058631755
2750,0.6039364,0.0013757435,0.5556945,0.08569085
2760,0.6278954,0.002307349,0.599065,0.08282844
2770,0.55322087,0.002187982,0.5644133,0.058719233
2780,0.5311624,0.0015540834,0.5145228,0.08370231
2790,0.5277674,0.00090165494,0.57849604,0.062497105
2800,0.5528624,0.0031057924,0.56933147,0.06996598
2810,0.5350052,0.0023014576,0.5725091,0.058959223
2820,0.5847162,0.0016097717,0.55320686,0.07591353
2830,0.5766107,0.0029289955,0.581436,0.07565525
2840,0.55959076,0.0017085829,0.5657586,0.085371494
2850,0.62062633,0.003931657,0.5365992,0.08843733
2860,0.5760288,0.0046012187,0.49667427,0.060716186
2870,0.56358373,0.001363579,0.52189165,0.059678968
2880,0.6164911,0.0015111734,0.57783043,0.06430016
2890,0.6190661,0.0013169001,0.5511141,0.07395897
2900,0.5457927,0.0038625845,0.5742369,0.05493892
2910,0.5732793,0.0013913404,0.5212122,0.06445478
2920,0.55078435,0.0024646218,0.49781144,0.07170311
2930,0.5297326,0.0010413955,0.57151055,0.06133588
2940,0.59101284,0.00084519625,0.557759,0.046669494
2950,0.5106118,0.0019487696,0.5420226,0.059889775
2960,0.59112144,0.0029649145,0.5752538,0.06117271
2970,0.55788416,0.0019773701,0.5043629,0.061842576
2980,0.5622827,0.004107976,0.5174173,0.06614887
2990,0.5851461,0.0009846084,0.54027617,0.041374423
3000,0.58913195,0.0016005497,0.6062175,0.07196602
3010,0.542914,0.0039977934,0.5387329,0.051634498
3020,0.6123656,0.0014883685,0.5562633,0.10438626
3030,0.5183982,0.0015145586,0.56521565,0.08220514
3040,0.5703337,0.0012948369,0.55057335,0.066984095
3050,0.5680239,0.0024104246,0.54643047,0.065513365
3060,0.5397288,0.0021253764,0.57164323,0.07763527
3070,0.6068944,0.00094061607,0.5453842,0.06494174
3080,0.6074085,0.001635837,0.5346682,0.065366514
3090,0.63750607,0.0008664074,0.4607154,0.0709157
3100,0.5561301,0.0026048834,0.5553814,0.053600173
3110,0.5796107,0.0020084907,0.4981195,0.078874536
3120,0.56524694,0.0043390687,0.53352445,0.04943739
3130,0.54511195,0.0029534837,0.5477498,0.06062228
3140,0.5762521,0.0020260888,0.54049927,0.062290795
3150,0.49572685,0.0016897761,0.53185165,0.07072439
3160,0.51673615,0.004252981,0.53535026,0.07449198
3170,0.55558085,0.0015434399,0.5399826,0.05763823
3180,0.5700673,0.001564087,0.52288204,0.06624169
3190,0.55129826,0.0010222154,0.49685505,0.073345535
3200,0.5180348,0.0020963368,0.5907994,0.06810841
3210,0.5365325,0.0014734642,0.51197875,0.071549796
3220,0.5798916,0.0018586648,0.5417113,0.06932647
3230,0.5234934,0.0018389598,0.51717436,0.06320223
3240,0.5644453,0.0031731909,0.5345677,0.07316013
3250,0.5115141,0.0029186117,0.57254946,0.05487052
3260,0.5363088,0.00077630143,0.53585356,0.06701233
3270,0.56974596,0.0021100356,0.5684098,0.07070603
3280,0.548632,0.0028673871,0.52912384,0.06957219
3290,0.561924,0.0012656419,0.5443269,0.061308872
3300,0.56621873,0.0019158925,0.551481,0.06397523
3310,0.56916225,0.0008137477,0.4848184,0.06414231
3320,0.5173573,0.0006303676,0.4895335,0.059205987
3330,0.5485038,0.0009304966,0.54471725,0.07634261
3340,0.5805577,0.0014977072,0.55133736,0.0752223
3350,0.5474876,0.002979582,0.5448185,0.0696719
3360,0.5296673,0.002378672,0.54890734,0.07178181
3370,0.52791846,0.0013559018,0.5402232,0.06586872
3380,0.59261996,0.0015546156,0.46730536,0.062727414
3390,0.5375871,0.0023526873,0.52487075,0.06067861
3400,0.53519493,0.0011401369,0.5081567,0.070227906
3410,0.5576264,0.0013566096,0.4564804,0.07125022
3420,0.5557063,0.0015770711,0.52742654,0.04143204
3430,0.5352662,0.0011512527,0.51064575,0.058812253
3440,0.57754135,0.002223012,0.5560407,0.071317226
3450,0.5322999,0.0021956435,0.53354585,0.06124723
3460,0.59671694,0.0008949093,0.5557536,0.06983222
3470,0.55550945,0.00085428596,0.53074414,0.058095437
3480,0.5015612,0.000786394,0.5720467,0.061386302
3490,0.6128148,0.0012282543,0.5260137,0.063531995
3500,0.531236,0.0010314615,0.5230274,0.05828413
3510,0.48891842,0.00064554584,0.49682263,0.04891967
3520,0.5675325,0.0012925756,0.5242724,0.082714304
3530,0.49677923,0.0016418067,0.546039,0.053736392
3540,0.51244843,0.0008734383,0.5977824,0.0667173
3550,0.5201644,0.0015713448,0.48596728,0.08113682
3560,0.5334984,0.0015772233,0.5752092,0.05461155
3570,0.55594474,0.000755144,0.50515187,0.06953855
3580,0.5455918,0.0005961686,0.56188875,0.086214446
3590,0.55952275,0.0014234504,0.5545261,0.07935368
