iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
950,0.081250004,0.09375,0.09375,0.087500006
960,0.125,0.118750006,0.081250004,0.10625
970,0.0875,0.09375,0.125,0.10000001
980,0.05625,0.08125,0.1125,0.1125
990,0.10625,0.087500006,0.11875,0.1125
1000,0.10625,0.087500006,0.118750006,0.0875
1010,0.087500006,0.099999994,0.087500006,0.075
1020,0.0875,0.087500006,0.09375,0.1
1030,0.125,0.10625,0.09375,0.10625
1040,0.087500006,0.09375,0.125,0.14375001
1050,0.09375,0.09375,0.1,0.118750006
1060,0.1,0.075,0.081250004,0.1
1070,0.08125,0.1125,0.10625,0.075
1080,0.112500004,0.125,0.1125,0.10625
1090,0.125,0.0875,0.118750006,0.112500004
1100,0.05625,0.087500006,0.099999994,0.118750006
1110,0.087500006,0.118750006,0.087500006,0.06875
1120,0.118750006,0.1,0.087500006,0.1
1130,0.118750006,0.125,0.081250004,0.08125
1140,0.09375,0.10625,0.1,0.10625
1150,0.10625,0.1125,0.10625,0.09375
1160,0.09375,0.13125,0.11875,0.10625
1170,0.10625,0.14375,0.10625,0.1
1180,0.099999994,0.125,0.075,0.10625
1190,0.13125,0.09375,0.0625,0.075
1200,0.10000001,0.1125,0.1125,0.125
1210,0.1125,0.10625,0.087500006,0.099999994
1220,0.10625,0.10000001,0.11875,0.1
1230,0.10625,0.09375,0.1375,0.13125
1240,0.081250004,0.09375,0.09375,0.075
1250,0.10625,0.1,0.13125,0.10625
1260,0.05625,0.10625,0.1,0.06875
1270,0.09375,0.1,0.1,0.09375
1280,0.1,0.1,0.1,0.1
1290,0.09375,0.087500006,0.10625,0.087500006
1300,0.09375,0.1125,0.118750006,0.09375
1310,0.1,0.08125,0.1125,0.1
1320,0.075,0.10625,0.13749999,0.15
1330,0.1125,0.1,0.1,0.125
1340,0.10625,0.1375,0.118750006,0.09375
1350,0.10625,0.125,0.10625,0.081250004
1360,0.075,0.1,0.125,0.1125
1370,0.08125,0.087500006,0.075,0.09375
1380,0.10625,0.125,0.081250004,0.1125
1390,0.1,0.1,0.087500006,0.075
1400,0.1,0.11875,0.075,0.1125
1410,0.09375,0.09375,0.14375,0.125
1420,0.11875,0.09375,0.1125,0.1
1430,0.112500004,0.125,0.10625,0.125
1440,0.09375,0.125,0.075,0.125
1450,0.081250004,0.10625,0.11875,0.10625
1460,0.1125,0.081250004,0.09375,0.1
1470,0.1,0.087500006,0.08125,0.09375
1480,0.09375,0.09375,0.11875,0.09375
1490,0.1,0.1,0.09375,0.10625
1500,0.10625,0.11875,0.09375,0.1125
1510,0.10625,0.087500006,0.087500006,0.112500004
1520,0.075,0.075,0.09375,0.08125
1530,0.1375,0.09375,0.0875,0.09375
1540,0.13125,0.10625,0.09375,0.09375
1550,0.10625,0.087500006,0.10625,0.118750006
1560,0.09375,0.1125,0.09375,0.09375
1570,0.106249996,0.06875,0.13125001,0.13125
1580,0.08125,0.081250004,0.125,0.1125
1590,0.09375,0.09375,0.125,0.0625
1600,0.0625,0.1375,0.1375,0.11875
1610,0.1,0.09375,0.09375,0.08125
1620,0.06875,0.118750006,0.081250004,0.118750006
1630,0.10625,0.1,0.118750006,0.10625
1640,0.11875,0.125,0.1125,0.075
1650,0.1,0.09375,0.09375,0.081250004
1660,0.11875,0.1125,0.10625,0.1
1670,0.09375,0.1,0.15,0.10625
1680,0.09375,0.06875,0.1,0.0875
1690,0.09375,0.087500006,0.15625,0.14375001
1700,0.1,0.10625,0.1,0.10625
1710,0.1125,0.08125,0.06875,0.087500006
1720,0.10625,0.1,0.125,0.14375001
1730,0.09375,0.081250004,0.0875,0.075
1740,0.1,0.09375,0.056250002,0.075
1750,0.10625,0.075,0.11875,0.118750006
1760,0.10625,0.1,0.1125,0.10625
1770,0.10625,0.10625,0.10625,0.1
1780,0.09375,0.087500006,0.09375,0.06875
1790,0.087500006,0.087500006,0.075,0.05625
1800,0.11875,0.087500006,0.10625,0.1375
1810,0.06875,0.087500006,0.0875,0.081250004
1820,0.099999994,0.125,0.13125001,0.1125
1830,0.118750006,0.1,0.10625,0.1
1840,0.1,0.1,0.1,0.10625
1850,0.125,0.06875,0.125,0.118750006
1860,0.1,0.1,0.075,0.075
1870,0.125,0.112500004,0.1125,0.10625
1880,0.1,0.0875,0.09375,0.13125
1890,0.118750006,0.10000001,0.125,0.15
1900,0.1,0.087500006,0.125,0.1
1910,0.08125,0.1125,0.1,0.087500006
1920,0.087500006,0.09375,0.1125,0.09375
1930,0.09375,0.09375,0.1125,0.1
1940,0.081250004,0.09375,0.09375,0.087500006
1950,0.13125,0.09375,0.1125,0.0625
1960,0.099999994,0.09375,0.09375,0.1
1970,0.087500006,0.10625,0.075,0.0625
1980,0.09375,0.11875,0.10625,0.1
1990,0.087500006,0.10625,0.1125,0.10000001
2000,0.125,0.10625,0.10625,0.1
2010,0.11875,0.10625,0.1125,0.112500004
2020,0.0875,0.10000001,0.09375,0.1125
2030,0.10625,0.1,0.09375,0.09375
2040,0.087500006,0.1,0.075,0.075
2050,0.08125,0.10000001,0.11875,0.10625
2060,0.08125,0.10625,0.087500006,0.0875
2070,0.1,0.09375,0.081250004,0.1125
2080,0.10625,0.118750006,0.11875,0.10625
2090,0.11875,0.09375,0.125,0.125
2100,0.1,0.118750006,0.075,0.06875
2110,0.118750006,0.1125,0.118750006,0.081250004
2120,0.118750006,0.1125,0.0625,0.112500004
2130,0.1375,0.10625,0.09375,0.112500004
2140,0.118750006,0.10625,0.1375,0.13125
2150,0.0875,0.075,0.125,0.15
2160,0.10625,0.081250004,0.1,0.10625
2170,0.1,0.1,0.10625,0.09375
2180,0.087500006,0.125,0.1125,0.118750006
2190,0.0875,0.1125,0.09375,0.08125
2200,0.112500004,0.087500006,0.13125,0.09375
2210,0.112500004,0.11875,0.13125001,0.0875
2220,0.09375,0.06875,0.10000001,0.1
2230,0.118750006,0.087500006,0.09375,0.0875
2240,0.0875,0.0875,0.125,0.10625
2250,0.125,0.10625,0.09375,0.10625
2260,0.13125,0.09375,0.10625,0.09375
2270,0.10625,0.0875,0.09375,0.11875
2280,0.075,0.081250004,0.10625,0.1125
2290,0.1125,0.05625,0.08125,0.13125
2300,0.09375,0.0625,0.10625,0.10625
2310,0.09375,0.118750006,0.1125,0.1
2320,0.10625,0.10625,0.10625,0.10625
2330,0.09375,0.112500004,0.10625,0.1125
2340,0.075,0.11875,0.10625,0.125
2350,0.125,0.118750006,0.118750006,0.081250004
2360,0.1,0.1,0.1,0.1
2370,0.1,0.1,0.1,0.1
2380,0.1,0.1,0.1,0.1
2390,0.1,0.1125,0.10625,0.09375
2400,0.1,0.09375,0.125,0.09375
2410,0.09375,0.1125,0.075,0.125
2420,0.1,0.09375,0.118750006,0.10625
2430,0.125,0.087500006,0.081250004,0.10625
2440,0.1,0.1,0.1,0.1125
2450,0.09375,0.10625,0.1125,0.06875
2460,0.1,0.10625,0.1,0.1
2470,0.1125,0.087500006,0.10625,0.1125
2480,0.087500006,0.10625,0.10625,0.1125
2490,0.13125,0.1125,0.10625,0.1
2500,0.1,0.1,0.10625,0.1125
2510,0.10625,0.10625,0.1125,0.10625
2520,0.08125,0.10625,0.081250004,0.10625
2530,0.10625,0.1125,0.1,0.1
2540,0.1,0.087500006,0.1125,0.1
2550,0.0875,0.081250004,0.1,0.087500006
2560,0.10625,0.087500006,0.1,0.09375
2570,0.081250004,0.087500006,0.06875,0.087500006
2580,0.1,0.1125,0.087500006,0.118750006
2590,0.1125,0.1,0.1,0.10625
2600,0.10625,0.09375,0.09375,0.09375
2610,0.125,0.1,0.13125,0.09375
2620,0.10625,0.09375,0.11875,0.1
2630,0.09375,0.087500006,0.09375,0.08125
2640,0.1,0.1125,0.09375,0.10625
2650,0.09375,0.087500006,0.09375,0.081250004
2660,0.11875,0.10625,0.10625,0.11875
2670,0.1,0.10625,0.1125,0.10625
2680,0.1,0.10625,0.10625,0.1125
2690,0.09375,0.118750006,0.1125,0.09375
2700,0.087500006,0.1,0.13125,0.1
2710,0.11875,0.1,0.11875,0.125
2720,0.1,0.09375,0.1,0.0875
2730,0.11875,0.10625,0.075,0.1375
2740,0.1,0.06875,0.1125,0.10625
2750,0.09375,0.1,0.1,0.09375
2760,0.09375,0.087500006,0.087500006,0.10625
2770,0.0875,0.081250004,0.08125,0.13125001
2780,0.10625,0.10625,0.09375,0.11875
2790,0.1,0.09375,0.11875,0.087500006
2800,0.1,0.10625,0.087500006,0.1125
2810,0.1,0.1,0.09375,0.1
2820,0.112500004,0.1,0.09375,0.10625
2830,0.1,0.06875,0.10625,0.10625
2840,0.1,0.087500006,0.1,0.1
2850,0.1,0.10625,0.1,0.1
2860,0.10625,0.10625,0.1125,0.1
2870,0.0625,0.0625,0.09375,0.10625
2880,0.0875,0.1,0.118750006,0.118750006
2890,0.10625,0.10625,0.09375,0.09375
2900,0.087500006,0.09375,0.1,0.09375
2910,0.09375,0.1,0.09375,0.10625
2920,0.11875,0.10625,0.1,0.10625
2930,0.10625,0.075,0.1,0.075
2940,0.09375,0.087500006,0.1,0.1
2950,0.10625,0.1,0.1125,0.112500004
2960,0.081250004,0.087500006,0.087500006,0.1
2970,0.1,0.09375,0.1,0.1
2980,0.1,0.1,0.1,0.1
2990,0.1125,0.118750006,0.09375,0.09375
3000,0.09375,0.112500004,0.10625,0.10625
3010,0.118750006,0.11875,0.075,0.112500004
3020,0.10625,0.11875,0.0625,0.1125
3030,0.118750006,0.11875,0.10625,0.10000001
3040,0.1125,0.087500006,0.08125,0.11875
3050,0.08125,0.15,0.10625,0.1
3060,0.1,0.1,0.1,0.1
3070,0.1125,0.08125,0.10000001,0.1
3080,0.10625,0.09375,0.09375,0.1
3090,0.1,0.1,0.11875,0.09375
3100,0.1125,0.10625,0.09375,0.125
3110,0.1,0.112500004,0.09375,0.09375
3120,0.087500006,0.087500006,0.09375,0.08125
3130,0.10000001,0.05,0.087500006,0.118750006
3140,0.1125,0.09375,0.06875,0.075
3150,0.10000001,0.1,0.10625,0.1
3160,0.0875,0.081250004,0.09375,0.1
3170,0.09375,0.10625,0.118750006,0.08125
3180,0.1,0.1,0.1,0.09375
3190,0.1125,0.10625,0.081250004,0.11875
3200,0.09375,0.1125,0.09375,0.118750006
3210,0.10625,0.0625,0.11875,0.09375
3220,0.0875,0.10625,0.075,0.1125
3230,0.1,0.125,0.10625,0.1375
3240,0.1,0.1125,0.087500006,0.10625
3250,0.09375,0.13125,0.09375,0.1
3260,0.13125001,0.1,0.10625,0.09375
3270,0.1,0.1,0.1,0.10625
3280,0.09375,0.1,0.10625,0.11875
3290,0.10625,0.09375,0.10625,0.1
3300,0.06875,0.081250004,0.075,0.10625
3310,0.112500004,0.087500006,0.0875,0.09375
3320,0.125,0.075,0.1,0.081250004
3330,0.1125,0.056250002,0.10625,0.1
3340,0.13125,0.08125,0.13125,0.118750006
3350,0.10625,0.087500006,0.1,0.09375
3360,0.10625,0.087500006,0.081250004,0.081250004
3370,0.11875,0.1,0.1125,0.075
3380,0.1,0.1,0.1,0.1
3390,0.1,0.1,0.1125,0.1
3400,0.075,0.11875,0.1125,0.1125
3410,0.1,0.1125,0.087500006,0.112500004
3420,0.087500006,0.09375,0.10625,0.09375
3430,0.081250004,0.09375,0.099999994,0.09375
3440,0.1,0.10625,0.1125,0.125
3450,0.1,0.1,0.1,0.1
3460,0.081250004,0.056250002,0.09375,0.075
3470,0.06875,0.1,0.09375,0.087500006
3480,0.1125,0.10625,0.1125,0.10625
3490,0.09375,0.1,0.087500006,0.1
3500,0.125,0.1,0.1,0.10625
3510,0.1,0.1,0.1,0.1
3520,0.09375,0.09375,0.09375,0.09375
3530,0.125,0.10625,0.1,0.10625
3540,0.11875,0.1125,0.087500006,0.075
3550,0.125,0.1,0.1,0.14375001
3560,0.125,0.075,0.1,0.1
3570,0.1,0.1,0.08125,0.125
3580,0.13125001,0.15,0.10625,0.087500006
3590,0.10625,0.09375,0.1,0.081250004
3600,0.0875,0.08125,0.10625,0.1
3610,0.09375,0.1375,0.1,0.1
3620,0.075,0.0875,0.06875,0.1
3630,0.1,0.1,0.1,0.1
3640,0.1,0.1,0.09375,0.1
3650,0.075,0.1125,0.09375,0.09375
3660,0.125,0.11875,0.09375,0.1
3670,0.125,0.10625,0.09375,0.1125
3680,0.1125,0.09375,0.11875,0.09375
3690,0.1,0.1,0.1,0.1
3700,0.10625,0.11875,0.09375,0.087500006
3710,0.125,0.10625,0.118750006,0.1125
3720,0.1,0.1,0.1,0.1
3730,0.1125,0.118750006,0.10625,0.1
3740,0.10625,0.087500006,0.10625,0.125
3750,0.1,0.1,0.087500006,0.1125
3760,0.087500006,0.081250004,0.1,0.1
3770,0.10625,0.1,0.1,0.10625
3780,0.1125,0.1,0.10625,0.10625
3790,0.118750006,0.10625,0.10625,0.09375
3800,0.10625,0.10625,0.10625,0.1
3810,0.1125,0.087500006,0.087500006,0.118750006
3820,0.10625,0.10625,0.09375,0.09375
3830,0.1,0.1,0.1,0.1
3840,0.09375,0.05625,0.1,0.10625
3850,0.081250004,0.1125,0.10625,0.1125
3860,0.1,0.1,0.1,0.1
3870,0.1,0.1,0.1,0.1
3880,0.09375,0.08125,0.118750006,0.09375
3890,0.1,0.118750006,0.125,0.1125
3900,0.10625,0.10625,0.09375,0.10625
3910,0.09375,0.1,0.1,0.1
3920,0.1,0.09375,0.11875,0.118750006
3930,0.125,0.09375,0.087500006,0.06875
3940,0.1125,0.087500006,0.1125,0.081250004
3950,0.10625,0.081250004,0.10625,0.09375
3960,0.1125,0.1,0.1,0.1
3970,0.056250002,0.10625,0.11875,0.087500006
3980,0.1,0.1,0.08125,0.08125
3990,0.1,0.1,0.1,0.09375
4000,0.1,0.10625,0.09375,0.10625
4010,0.081250004,0.081250004,0.09375,0.1375
4020,0.13125,0.13125,0.09375,0.1125
4030,0.09375,0.09375,0.10625,0.112500004
4040,0.087500006,0.1125,0.09375,0.09375
4050,0.10625,0.1,0.087500006,0.1125
4060,0.087500006,0.081250004,0.09375,0.10625
4070,0.1,0.1,0.1,0.1
4080,0.13125,0.081250004,0.075,0.087500006
4090,0.1,0.10625,0.1,0.1
4100,0.09375,0.08125,0.112500004,0.09375
4110,0.09375,0.10625,0.087500006,0.10625
4120,0.1,0.1,0.1,0.1
4130,0.11875,0.10625,0.1,0.081250004
4140,0.1,0.1,0.1125,0.1125
4150,0.09375,0.1,0.1125,0.09375
4160,0.10000001,0.09375,0.10625,0.09375
4170,0.10625,0.112500004,0.1,0.081250004
4180,0.10625,0.10000001,0.087500006,0.10625
4190,0.1,0.1,0.1,0.1
4200,0.1,0.10625,0.1,0.075
4210,0.1,0.1,0.09375,0.112500004
4220,0.1,0.1,0.075,0.09375
4230,0.1,0.13125001,0.1,0.0625
4240,0.09375,0.09375,0.06875,0.0625
4250,0.08125,0.118750006,0.118750006,0.0875
4260,0.06875,0.10625,0.10625,0.1375
4270,0.118750006,0.087500006,0.11875,0.10625
4280,0.087500006,0.08125,0.10625,0.1
4290,0.087500006,0.1,0.10625,0.10625
4300,0.1,0.10625,0.081250004,0.125
4310,0.112500004,0.125,0.087500006,0.09375
4320,0.09375,0.1,0.081250004,0.10625
4330,0.1,0.1,0.1125,0.09375
4340,0.075,0.06875,0.11875,0.1
4350,0.10625,0.1,0.09375,0.09375
4360,0.08125,0.075,0.09375,0.10625
4370,0.1,0.10625,0.1,0.10625
4380,0.1,0.09375,0.087500006,0.09375
4390,0.09375,0.118750006,0.087500006,0.118750006
4400,0.1,0.1,0.087500006,0.09375
4410,0.1125,0.087500006,0.1,0.09375
4420,0.125,0.1,0.10625,0.1
4430,0.13125,0.13125001,0.125,0.08125
4440,0.087500006,0.1125,0.1125,0.1
4450,0.1,0.05625,0.125,0.08125
4460,0.1,0.10625,0.10625,0.10625
4470,0.09375,0.1,0.09375,0.06875
4480,0.0625,0.10625,0.1,0.08125
4490,0.1,0.09375,0.06875,0.1
4500,0.1,0.1,0.1,0.1
4510,0.1,0.08125,0.1,0.1
4520,0.1,0.09375,0.1,0.1125
4530,0.1,0.1,0.1125,0.09375
4540,0.08125,0.09375,0.11875,0.10625
4550,0.1,0.1,0.125,0.1
4560,0.1,0.1,0.1,0.087500006
4570,0.087500006,0.09375,0.125,0.10625
4580,0.1,0.0625,0.125,0.11875
4590,0.10625,0.1,0.1,0.1
4600,0.10625,0.1,0.075,0.1125
4610,0.087500006,0.09375,0.1125,0.1
4620,0.09375,0.10625,0.125,0.09375
4630,0.10625,0.1,0.10625,0.087500006
4640,0.1,0.09375,0.09375,0.1
4650,0.118750006,0.09375,0.075,0.1
4660,0.1,0.087500006,0.087500006,0.09375
4670,0.1,0.09375,0.1,0.1
4680,0.1125,0.09375,0.087500006,0.10625
4690,0.1,0.10625,0.1,0.1125
4700,0.125,0.1375,0.112500004,0.1
4710,0.09375,0.118750006,0.0875,0.09375
4720,0.118750006,0.081250004,0.1,0.1
4730,0.10625,0.11875,0.08125,0.09375
4740,0.087500006,0.10625,0.09375,0.10625
4750,0.1,0.1,0.13125,0.1125
4760,0.09375,0.10625,0.10625,0.1
4770,0.118750006,0.1,0.08125,0.09375
4780,0.125,0.087500006,0.09375,0.09375
4790,0.087500006,0.1,0.09375,0.1
4800,0.09375,0.1,0.1,0.1
4810,0.1,0.1,0.09375,0.099999994
4820,0.087500006,0.118750006,0.09375,0.09375
4830,0.10625,0.09375,0.0875,0.10625
4840,0.1,0.1,0.087500006,0.075
4850,0.1,0.1125,0.1,0.10625
4860,0.1,0.10625,0.087500006,0.09375
4870,0.09375,0.09375,0.075,0.112500004
4880,0.1,0.10625,0.11875,0.09375
4890,0.1,0.06875,0.087500006,0.09375
4900,0.1,0.1,0.06875,0.1
4910,0.13125,0.125,0.10625,0.087500006
4920,0.09375,0.09375,0.11875,0.1125
4930,0.10625,0.1,0.099999994,0.10625
4940,0.09375,0.09375,0.081250004,0.1125
4950,0.1,0.1,0.1,0.09375
4960,0.09375,0.1,0.1,0.1
4970,0.09375,0.10625,0.08125,0.10000001
4980,0.11875,0.1,0.11875,0.125
4990,0.075,0.0625,0.10625,0.10625
5000,0.0625,0.06875,0.11875,0.09375
5010,0.1,0.10625,0.10625,0.1
5020,0.09375,0.09375,0.1,0.1
5030,0.09375,0.1,0.1,0.1
5040,0.10625,0.075,0.1125,0.087500006
5050,0.09375,0.09375,0.10625,0.1
5060,0.1,0.1,0.1125,0.081250004
5070,0.0625,0.087500006,0.09375,0.09375
5080,0.10625,0.09375,0.1125,0.10625
5090,0.10000001,0.09375,0.075,0.099999994
5100,0.1,0.1125,0.118750006,0.1125
5110,0.1,0.1,0.1375,0.125
5120,0.09375,0.1,0.1,0.087500006
5130,0.10625,0.1125,0.1,0.10625
5140,0.11875,0.1,0.1125,0.1
5150,0.125,0.087500006,0.10625,0.125
5160,0.10625,0.1,0.11875,0.081250004
5170,0.1,0.1,0.10625,0.1
5180,0.10625,0.1,0.09375,0.1
5190,0.1,0.1,0.1,0.1
5200,0.081250004,0.1,0.087500006,0.118750006
5210,0.1,0.09375,0.081250004,0.1
5220,0.099999994,0.1,0.06875,0.09375
5230,0.09375,0.1,0.1,0.09375
5240,0.1,0.09375,0.09375,0.1125
5250,0.10625,0.09375,0.1,0.09375
5260,0.0625,0.087500006,0.06875,0.10625
5270,0.09375,0.10625,0.1,0.125
5280,0.09375,0.09375,0.1,0.1
5290,0.1,0.1,0.1,0.075
5300,0.1125,0.1,0.087500006,0.075
5310,0.1,0.125,0.1,0.1
5320,0.10625,0.09375,0.087500006,0.10625
5330,0.081250004,0.1125,0.118750006,0.087500006
5340,0.1125,0.087500006,0.1,0.09375
5350,0.1,0.118750006,0.1,0.1
5360,0.09375,0.09375,0.09375,0.112500004
5370,0.1,0.1125,0.1,0.1
5380,0.1,0.1,0.1,0.1
5390,0.10625,0.11875,0.087500006,0.1125
5400,0.10625,0.087500006,0.075,0.10625
5410,0.10625,0.099999994,0.112500004,0.10000001
5420,0.1125,0.087500006,0.1,0.1
5430,0.1,0.10625,0.1,0.1
5440,0.087500006,0.09375,0.10625,0.11875
5450,0.1,0.1,0.118750006,0.1375
5460,0.1,0.1,0.1,0.1
5470,0.0875,0.112500004,0.10625,0.1
5480,0.087500006,0.1,0.1,0.1
5490,0.09375,0.1,0.125,0.06875
5500,0.1125,0.1,0.1125,0.10625
5510,0.05625,0.112500004,0.081250004,0.08125
5520,0.1125,0.1,0.10625,0.1
5530,0.09375,0.09375,0.1,0.0625
5540,0.118750006,0.125,0.1125,0.087500006
5550,0.081250004,0.10625,0.10625,0.11875
5560,0.125,0.1,0.09375,0.09375
5570,0.1,0.1,0.10625,0.08125
5580,0.1,0.1,0.1,0.09375
5590,0.087500006,0.1,0.087500006,0.1
5600,0.09375,0.1,0.08125,0.1
5610,0.112500004,0.1375,0.09375,0.09375
5620,0.10625,0.081250004,0.1,0.0625
5630,0.09375,0.125,0.15,0.11875
5640,0.10000001,0.10625,0.10625,0.125
5650,0.1125,0.099999994,0.087500006,0.081250004
5660,0.087500006,0.0625,0.1125,0.13125
5670,0.1,0.10625,0.06875,0.075
5680,0.081250004,0.087500006,0.09375,0.1
5690,0.075,0.10625,0.075,0.075
5700,0.1,0.08125,0.09375,0.06875
5710,0.1125,0.09375,0.15,0.1
5720,0.09375,0.09375,0.1,0.1
5730,0.1,0.087500006,0.08125,0.10625
5740,0.1,0.1,0.1,0.10625
5750,0.118750006,0.10625,0.075,0.10625
5760,0.087500006,0.09375,0.09375,0.10625
5770,0.075,0.10625,0.087500006,0.1125
5780,0.10625,0.118750006,0.10625,0.125
5790,0.087500006,0.1375,0.125,0.1125
5800,0.10625,0.1125,0.08125,0.09375
5810,0.1,0.1,0.10625,0.09375
5820,0.087500006,0.087500006,0.081250004,0.10625
5830,0.08125,0.075,0.112500004,0.10000001
5840,0.118750006,0.1125,0.081250004,0.087500006
5850,0.075,0.10625,0.1,0.099999994
5860,0.075,0.112500004,0.075,0.1375
5870,0.118750006,0.1,0.10625,0.11875
5880,0.099999994,0.09375,0.1,0.1
5890,0.10625,0.087500006,0.1,0.125
5900,0.06875,0.081250004,0.1,0.08125
5910,0.1,0.087500006,0.13125,0.112500004
5920,0.1125,0.1,0.09375,0.09375
5930,0.10625,0.118750006,0.125,0.10625
5940,0.1375,0.14375,0.11875,0.075
5950,0.056250002,0.1,0.075,0.15625
5960,0.0875,0.118750006,0.08125,0.10625
5970,0.081250004,0.1,0.112500004,0.13125
5980,0.0625,0.081250004,0.06875,0.087500006
5990,0.112500004,0.09375,0.06875,0.08125
6000,0.1375,0.1125,0.075,0.125
6010,0.10625,0.13125,0.087500006,0.1
6020,0.1,0.056250002,0.0625,0.08125
6030,0.1,0.13749999,0.1,0.118750006
6040,0.087500006,0.10625,0.06875,0.1375
6050,0.112500004,0.125,0.06875,0.15625
6060,0.075,0.0875,0.075,0.125
6070,0.125,0.1375,0.125,0.13125
6080,0.1,0.09375,0.1375,0.1125
6090,0.1,0.13125,0.1,0.056250002
6100,0.112500004,0.10625,0.075,0.112500004
6110,0.112500004,0.14375,0.1125,0.14375001
6120,0.10625,0.112500004,0.09375,0.125
6130,0.08125,0.11875,0.118750006,0.125
6140,0.0875,0.087500006,0.0625,0.10625
6150,0.125,0.08125,0.0625,0.118750006
6160,0.05,0.1125,0.075,0.1
6170,0.1,0.118750006,0.10000001,0.125
6180,0.1,0.1,0.0875,0.13125
6190,0.10625,0.1125,0.1,0.09375
6200,0.087500006,0.09375,0.10625,0.118750006
6210,0.1,0.10625,0.10625,0.10625
6220,0.1,0.1625,0.13125,0.13125
