iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
1290,0.1875,0.2,0.25,0.25
1300,0.2,0.2,0.2,0.1875
1310,0.225,0.17500001,0.2,0.2
1320,0.2,0.2,0.1875,0.2125
1330,0.1875,0.2,0.16250001,0.1625
1340,0.2,0.225,0.20000002,0.225
1350,0.1875,0.2125,0.15,0.15
1360,0.25,0.225,0.225,0.16250001
1370,0.1875,0.2375,0.23750001,0.2125
1380,0.2,0.1875,0.17500001,0.2125
1390,0.2,0.23750001,0.17500001,0.23750001
1400,0.3,0.1875,0.17500001,0.2625
1410,0.275,0.1875,0.16250001,0.17500001
1420,0.15,0.25,0.25,0.2
1430,0.17500001,0.225,0.17500001,0.17500001
1440,0.1875,0.225,0.15,0.25
1450,0.225,0.22500001,0.17500001,0.1875
1460,0.17500001,0.2,0.2125,0.17500001
1470,0.2,0.2,0.2,0.2
1480,0.1625,0.2,0.2625,0.2125
1490,0.1625,0.17500001,0.1875,0.2125
1500,0.2125,0.2125,0.225,0.2
1510,0.225,0.1875,0.225,0.1625
1520,0.2125,0.2125,0.1875,0.125
1530,0.16250001,0.1625,0.1625,0.2
1540,0.22500001,0.1875,0.2,0.17500001
1550,0.1625,0.23750001,0.1625,0.1875
1560,0.125,0.225,0.1375,0.17500001
1570,0.275,0.225,0.2625,0.2125
1580,0.2125,0.16250001,0.17500001,0.1875
1590,0.2125,0.15,0.1625,0.1625
1600,0.225,0.28750002,0.2125,0.1875
1610,0.17500001,0.2125,0.22500001,0.1875
1620,0.25,0.1875,0.15,0.2125
1630,0.25,0.1875,0.1875,0.17500001
1640,0.2375,0.2,0.22500001,0.275
1650,0.2625,0.16250001,0.2,0.2
1660,0.225,0.20000002,0.28750002,0.2625
1670,0.1875,0.15,0.225,0.1875
1680,0.225,0.2625,0.28750002,0.2125
1690,0.1625,0.1875,0.17500001,0.23750001
1700,0.2,0.15,0.2125,0.225
1710,0.1875,0.17500001,0.2125,0.1875
1720,0.2,0.16250001,0.2,0.2625
1730,0.1375,0.1875,0.1625,0.25
1740,0.25,0.1875,0.275,0.26250002
1750,0.275,0.2125,0.225,0.1875
1760,0.225,0.17500001,0.225,0.15
1770,0.2,0.275,0.2,0.23750001
1780,0.15,0.225,0.2,0.2625
1790,0.175,0.225,0.1625,0.1375
1800,0.2125,0.2125,0.1625,0.1875
1810,0.2125,0.2,0.125,0.1625
1820,0.1125,0.17500001,0.1625,0.1875
1830,0.2125,0.25,0.16250001,0.2
1840,0.225,0.2625,0.2125,0.1875
1850,0.17500001,0.2625,0.23750001,0.275
1860,0.2125,0.175,0.2625,0.2375
1870,0.16250001,0.1875,0.17500001,0.15
1880,0.15,0.15,0.19999999,0.2125
1890,0.1625,0.22500001,0.225,0.17500001
1900,0.2125,0.16250001,0.16250001,0.15
1910,0.16250001,0.2125,0.2,0.23750001
1920,0.26250002,0.17500001,0.3,0.225
1930,0.17500001,0.2125,0.1875,0.2
1940,0.225,0.2,0.225,0.1375
1950,0.225,0.3,0.25,0.1875
1960,0.15,0.23750001,0.25,0.225
1970,0.2,0.15,0.25,0.125
1980,0.175,0.2,0.1875,0.2125
1990,0.23750001,0.2125,0.23750001,0.17500001
2000,0.2,0.23750001,0.225,0.2375
2010,0.1875,0.22500001,0.1875,0.2
2020,0.16250001,0.1625,0.225,0.23750001
2030,0.25,0.17500001,0.175,0.16250001
2040,0.15,0.17500001,0.22500001,0.15
2050,0.17500001,0.15,0.2,0.2625
2060,0.1875,0.16250001,0.26250002,0.2625
2070,0.16250001,0.225,0.15,0.1625
2080,0.2125,0.2875,0.2125,0.225
2090,0.2125,0.15,0.2125,0.2
2100,0.17500001,0.17500001,0.1875,0.275
2110,0.1875,0.225,0.2125,0.1
2120,0.1875,0.2625,0.2,0.2125
2130,0.17500001,0.19999999,0.1875,0.2125
2140,0.2125,0.175,0.28750002,0.2625
2150,0.17500001,0.16250001,0.17500001,0.17500001
2160,0.16250001,0.2125,0.16250001,0.1875
2170,0.1875,0.15,0.17500001,0.16250001
2180,0.2125,0.2125,0.23750001,0.1875
2190,0.2125,0.2125,0.2,0.2
2200,0.2,0.2,0.225,0.2
2210,0.2,0.1875,0.2,0.2
2220,0.16250001,0.22500001,0.2125,0.20000002
2230,0.2375,0.22500001,0.1625,0.1875
2240,0.2125,0.1875,0.17500001,0.2
2250,0.2,0.2,0.19999999,0.17500001
2260,0.1875,0.17500001,0.1375,0.1375
2270,0.2,0.2,0.2125,0.1875
2280,0.2375,0.28750002,0.17500001,0.2125
2290,0.1875,0.2125,0.2,0.2
2300,0.225,0.225,0.2125,0.1875
2310,0.1875,0.2,0.2125,0.2
2320,0.22500001,0.26250002,0.17500001,0.23750001
2330,0.2,0.2,0.2,0.2
2340,0.2125,0.2125,0.1625,0.16250001
2350,0.1875,0.2,0.1875,0.16250001
2360,0.2125,0.19999999,0.1875,0.25
2370,0.23750001,0.275,0.1625,0.1875
2380,0.225,0.2375,0.1875,0.2375
2390,0.2,0.2,0.2,0.2
2400,0.2,0.2,0.2,0.2
2410,0.2,0.2,0.2,0.2
2420,0.2,0.2,0.2,0.2
2430,0.2,0.2,0.2,0.2
2440,0.2,0.2,0.2,0.2
2450,0.2,0.2,0.2,0.2
2460,0.2,0.2,0.2,0.2
2470,0.2,0.2,0.2,0.2
2480,0.2,0.2,0.2,0.2
2490,0.2,0.2,0.2,0.2
2500,0.2,0.2,0.2,0.2
2510,0.2,0.2,0.2,0.2
2520,0.2,0.2,0.2,0.2
2530,0.2,0.2,0.2,0.2
2540,0.2,0.2,0.2,0.2
2550,0.2,0.2,0.2,0.2
2560,0.2,0.2,0.2,0.2
2570,0.2,0.2,0.2,0.2
2580,0.2,0.2,0.2,0.2
2590,0.2,0.2,0.2,0.2
2600,0.2,0.2,0.2,0.2
2610,0.2,0.2,0.2,0.2
2620,0.2,0.2,0.2,0.2
2630,0.2,0.2,0.2,0.2
2640,0.2,0.2,0.2,0.2
2650,0.2,0.2,0.2,0.2
2660,0.2,0.2,0.2,0.2
2670,0.2,0.2,0.2,0.2
2680,0.2,0.2,0.2,0.2
2690,0.2,0.2,0.2,0.2
2700,0.2,0.2,0.2,0.2
2710,0.2,0.2,0.2,0.2
2720,0.2,0.2,0.2,0.2
2730,0.2,0.2,0.2,0.2
2740,0.2,0.2,0.2,0.2
2750,0.2,0.2,0.2,0.2
2760,0.2,0.2,0.2,0.2
2770,0.2,0.2,0.2,0.2
2780,0.2,0.2,0.2,0.2
2790,0.2,0.2,0.2,0.2
2800,0.2,0.2,0.2,0.2
2810,0.2,0.2,0.2,0.2
2820,0.2,0.2,0.2,0.2
2830,0.2,0.2,0.2,0.2
2840,0.2,0.2,0.2,0.2
2850,0.2,0.2,0.2,0.2
2860,0.2,0.2,0.2,0.2
2870,0.2,0.2,0.2,0.2
2880,0.2,0.2,0.2,0.2
2890,0.2,0.2,0.2,0.2
2900,0.2,0.2,0.2,0.2
2910,0.2,0.2,0.2,0.2
2920,0.2,0.2,0.2,0.2
2930,0.2,0.2,0.2,0.2
2940,0.2,0.2,0.2,0.2
2950,0.2,0.2,0.2,0.2
2960,0.2,0.2,0.2,0.2
2970,0.2,0.2,0.2,0.2
2980,0.2,0.2,0.2,0.2
2990,0.2,0.2,0.2,0.2
3000,0.2,0.2,0.2,0.2
3010,0.2,0.2,0.2,0.2
3020,0.2,0.2,0.2,0.2
3030,0.2,0.2,0.2,0.2
3040,0.2,0.2,0.2,0.2
3050,0.2,0.2,0.2,0.2
3060,0.2,0.2,0.2,0.2
3070,0.2,0.2,0.2,0.2
3080,0.2,0.2,0.2,0.2
3090,0.2,0.2,0.2,0.2
3100,0.2,0.2,0.2,0.2
3110,0.2,0.2,0.2,0.2
3120,0.2,0.2,0.2,0.2
3130,0.2,0.2,0.2,0.2
3140,0.2,0.2,0.2,0.2
3150,0.2,0.2,0.2,0.2
3160,0.2,0.2,0.2,0.2
3170,0.2,0.2,0.2,0.2
3180,0.2,0.2,0.2,0.2
3190,0.2,0.2,0.2,0.2
3200,0.2,0.2,0.2,0.2
3210,0.2,0.2,0.2,0.2
3220,0.2,0.2,0.2,0.2
3230,0.2,0.2,0.2,0.2
3240,0.2,0.2,0.2,0.2
3250,0.2,0.2,0.2,0.2
3260,0.2,0.2,0.2,0.2
3270,0.2,0.2,0.2,0.2
3280,0.2,0.2,0.2,0.2
3290,0.2,0.2,0.2,0.2
3300,0.2,0.2,0.2,0.2
3310,0.2,0.2,0.2,0.2
3320,0.2,0.2,0.2,0.2
3330,0.2,0.2,0.2,0.2
3340,0.2,0.2,0.2,0.2
3350,0.2,0.2,0.2,0.2
3360,0.2,0.2,0.2,0.2
3370,0.2,0.2,0.2,0.2
3380,0.2,0.2,0.2,0.2
3390,0.2,0.2,0.2,0.2
3400,0.2,0.2,0.2,0.2
3410,0.2,0.2,0.2,0.2
3420,0.2,0.2,0.2,0.2
3430,0.2,0.2,0.2,0.2
3440,0.2,0.2,0.2,0.2
3450,0.2,0.2,0.2,0.2
3460,0.2,0.2,0.2,0.2
3470,0.2,0.2,0.2,0.2
3480,0.2,0.2,0.2,0.2
3490,0.2,0.2,0.2,0.2
3500,0.2,0.2,0.2,0.2
3510,0.2,0.2,0.2,0.2
3520,0.2,0.2,0.2,0.2
3530,0.2,0.2,0.2,0.2
3540,0.2,0.2,0.2,0.2
3550,0.2,0.2,0.2,0.2
3560,0.2,0.2,0.2,0.2
3570,0.2,0.2,0.2,0.2
3580,0.2,0.2,0.2,0.2
3590,0.2,0.2,0.2,0.2
3600,0.2,0.2,0.2,0.2
3610,0.2,0.2,0.2,0.2
3620,0.2,0.2,0.2,0.2
3630,0.2,0.2,0.2,0.2
3640,0.2,0.2,0.2,0.2
3650,0.2,0.2,0.2,0.2
3660,0.2,0.2,0.2,0.2
3670,0.2,0.2,0.2,0.2
3680,0.2,0.2,0.2,0.2
3690,0.2,0.2,0.2,0.2
3700,0.2,0.2,0.2,0.2
3710,0.2,0.2,0.2,0.2
3720,0.2,0.2,0.2,0.2
3730,0.2,0.2,0.2,0.2
3740,0.2,0.2,0.2,0.2
3750,0.2,0.2,0.2,0.2
3760,0.2,0.2,0.2,0.2
3770,0.2,0.2,0.2,0.2
3780,0.2,0.2,0.2,0.2
3790,0.2,0.2,0.2,0.2
3800,0.2,0.2,0.2,0.2
3810,0.2,0.2,0.2,0.2
3820,0.2,0.2,0.2,0.2
3830,0.2,0.2,0.2,0.2
3840,0.2,0.2,0.2,0.2
3850,0.2,0.2,0.2,0.2
3860,0.2,0.2,0.2,0.2
3870,0.2,0.2,0.2,0.2
3880,0.2,0.2,0.2,0.2
3890,0.2,0.2,0.2,0.2
3900,0.2,0.2,0.2,0.2
3910,0.2,0.2,0.2,0.2
3920,0.2,0.2,0.2,0.2
3930,0.2,0.2,0.2,0.2
3940,0.2,0.2,0.2,0.2
3950,0.2,0.2,0.2,0.2
3960,0.2,0.2,0.2,0.2
3970,0.2,0.2,0.2,0.2
3980,0.2,0.2,0.2,0.2
3990,0.2,0.2,0.2,0.2
4000,0.2,0.2,0.2,0.2
4010,0.2,0.2,0.2,0.2
4020,0.2,0.2,0.2,0.2
4030,0.2,0.2,0.2,0.2
4040,0.2,0.2,0.2,0.2
4050,0.2,0.2,0.2,0.2
4060,0.2,0.2,0.2,0.2
4070,0.2,0.2,0.2,0.2
4080,0.2,0.2,0.2,0.2
4090,0.2,0.2,0.2,0.2
4100,0.2,0.2,0.2,0.2
4110,0.2,0.2,0.2,0.2
4120,0.2,0.2,0.2,0.2
4130,0.2,0.2,0.2,0.2
4140,0.2,0.2,0.2,0.2
4150,0.2,0.2,0.2,0.2
4160,0.2,0.2,0.2,0.2
4170,0.2,0.2,0.2,0.2
4180,0.2,0.2,0.2,0.2
4190,0.2,0.2,0.2,0.2
4200,0.2,0.2,0.2,0.2
4210,0.2,0.2,0.2,0.2
4220,0.2,0.2,0.2,0.2
4230,0.2,0.2,0.2,0.2
4240,0.2,0.2,0.2,0.2
4250,0.2,0.2,0.2,0.2
4260,0.2,0.2,0.2,0.2
4270,0.2,0.2,0.2,0.2
4280,0.2,0.2,0.2,0.2
4290,0.2,0.2,0.2,0.2
4300,0.2,0.2,0.2,0.2
4310,0.2,0.2,0.2,0.2
4320,0.2,0.2,0.2,0.2
4330,0.2,0.2,0.2,0.2
4340,0.2,0.2,0.2,0.2
4350,0.2,0.2,0.2,0.2
4360,0.2,0.2,0.2,0.2
4370,0.2,0.2,0.2,0.2
4380,0.2,0.2,0.2,0.2
4390,0.2,0.2,0.2,0.2
4400,0.2,0.2,0.2,0.2
4410,0.2,0.2,0.2,0.2
4420,0.2,0.2,0.2,0.2
4430,0.2,0.2,0.2,0.2
4440,0.2,0.2,0.2,0.2
4450,0.2,0.2,0.2,0.2
4460,0.2,0.2,0.2,0.2
4470,0.2,0.2,0.2,0.2
4480,0.2,0.2,0.2,0.2
4490,0.2,0.2,0.2,0.2
4500,0.2,0.2,0.2,0.2
4510,0.2,0.2,0.2,0.2
4520,0.2,0.2,0.2,0.2
4530,0.2,0.2,0.2,0.2
4540,0.2,0.2,0.2,0.2
4550,0.2,0.2,0.2,0.2
4560,0.2,0.2,0.2,0.2
4570,0.2,0.2,0.2,0.2
4580,0.2,0.2,0.2,0.2
4590,0.2,0.2,0.2,0.2
4600,0.2,0.2,0.2,0.2
4610,0.2,0.2,0.2,0.2
4620,0.2,0.2,0.2,0.2
4630,0.2,0.2,0.2,0.2
4640,0.2,0.2,0.2,0.2
4650,0.2,0.2,0.2,0.2
4660,0.2,0.2,0.2,0.2
4670,0.2,0.2,0.2,0.2
4680,0.2,0.2,0.2,0.2
4690,0.2,0.2,0.2,0.2
4700,0.2,0.2,0.2,0.2
4710,0.2,0.2,0.2,0.2
4720,0.2,0.2,0.2,0.2
4730,0.2,0.2,0.2,0.2
4740,0.2,0.2,0.2,0.2
4750,0.2,0.2,0.2,0.2
4760,0.2,0.2,0.2,0.2
4770,0.2,0.2,0.2,0.2
4780,0.2,0.2,0.2,0.2
4790,0.2,0.2,0.2,0.2
4800,0.2,0.2,0.2,0.2
4810,0.2,0.2,0.2,0.2
4820,0.2,0.2,0.2,0.2
4830,0.2,0.2,0.2,0.2
4840,0.2,0.2,0.2,0.2
4850,0.2,0.2,0.2,0.2
4860,0.2,0.2,0.2,0.2
4870,0.2,0.2,0.2,0.2
4880,0.2,0.2,0.2,0.2
4890,0.2,0.2,0.2,0.2
4900,0.2,0.2,0.2,0.2
4910,0.2,0.2,0.2,0.2
4920,0.2,0.2,0.2,0.2
4930,0.2,0.2,0.2,0.2
4940,0.2,0.2,0.2,0.2
4950,0.2,0.2,0.2,0.2
4960,0.2,0.2,0.2,0.2
4970,0.2,0.2,0.2,0.2
4980,0.2,0.2,0.2,0.2
4990,0.2,0.2,0.2,0.2
5000,0.2,0.2,0.2,0.2
5010,0.2,0.2,0.2,0.2
5020,0.2,0.2,0.2,0.2
5030,0.2,0.2,0.2,0.2
5040,0.2,0.2,0.2,0.2
5050,0.2,0.2,0.2,0.2
5060,0.2,0.2,0.2,0.2
5070,0.2,0.2,0.2,0.2
5080,0.2,0.2,0.2,0.2
5090,0.2,0.2,0.2,0.2
5100,0.2,0.2,0.2,0.2
5110,0.2,0.2,0.2,0.2
5120,0.2,0.2,0.2,0.2
5130,0.2,0.2,0.2,0.2
5140,0.2,0.2,0.2,0.2
5150,0.2,0.2,0.2,0.2
5160,0.2,0.2,0.2,0.2
5170,0.2,0.2,0.2,0.2
5180,0.2,0.2,0.2,0.2
5190,0.2,0.2,0.2,0.2
5200,0.2,0.2,0.2,0.2
5210,0.2,0.2,0.2,0.2
5220,0.2,0.2,0.2,0.2
5230,0.2,0.2,0.2,0.2
5240,0.2,0.2,0.2,0.2
5250,0.2,0.2,0.2,0.2
5260,0.2,0.2,0.2,0.2
5270,0.2,0.2,0.2,0.2
5280,0.2,0.2,0.2,0.2
5290,0.2,0.2,0.2,0.2
5300,0.2,0.2,0.2,0.2
5310,0.2,0.2,0.2,0.2
5320,0.2,0.2,0.2,0.2
5330,0.2,0.2,0.2,0.2
5340,0.2,0.2,0.2,0.2
5350,0.2,0.2,0.2,0.2
5360,0.2,0.2,0.2,0.2
5370,0.2,0.2,0.2,0.2
5380,0.2,0.2,0.2,0.2
5390,0.2,0.2,0.2,0.2
5400,0.2,0.2,0.2,0.2
5410,0.2,0.2,0.2,0.2
5420,0.2,0.2,0.2,0.2
5430,0.2,0.2,0.2,0.2
5440,0.2,0.2,0.2,0.2
5450,0.2,0.2,0.2,0.2
5460,0.2,0.2,0.2,0.2
5470,0.2,0.2,0.2,0.2
5480,0.2,0.2,0.2,0.2
5490,0.2,0.2,0.2,0.2
5500,0.2,0.2,0.2,0.2
5510,0.2,0.2,0.2,0.2
5520,0.2,0.2,0.2,0.2
5530,0.2,0.2,0.2,0.2
5540,0.2,0.2,0.2,0.2
5550,0.2,0.2,0.2,0.2
5560,0.2,0.2,0.2,0.2
5570,0.2,0.2,0.2,0.2
5580,0.2,0.2,0.2,0.2
5590,0.2,0.2,0.2,0.2
5600,0.2,0.2,0.2,0.2
5610,0.2,0.2,0.2,0.2
5620,0.2,0.2,0.2,0.2
5630,0.2,0.2,0.2,0.2
5640,0.2,0.2,0.2,0.2
5650,0.2,0.2,0.2,0.2
5660,0.2,0.2,0.2,0.2
5670,0.2,0.2,0.2,0.2
5680,0.2,0.2,0.2,0.2
5690,0.2,0.2,0.2,0.2
5700,0.2,0.2,0.2,0.2
5710,0.2,0.2,0.2,0.2
5720,0.2,0.2,0.2,0.2
5730,0.2,0.2,0.2,0.2
5740,0.2,0.2,0.2,0.2
5750,0.2,0.2,0.2,0.2
5760,0.2,0.2,0.2,0.2
5770,0.2,0.2,0.2,0.2
5780,0.2,0.2,0.2,0.2
5790,0.2,0.2,0.2,0.2
5800,0.2,0.2,0.2,0.2
5810,0.2,0.2,0.2,0.2
5820,0.2,0.2,0.2,0.2
5830,0.2,0.2,0.2,0.2
5840,0.2,0.2,0.2,0.2
5850,0.2,0.2,0.2,0.2
5860,0.2,0.2,0.2,0.2
5870,0.2,0.2,0.2,0.2
5880,0.2,0.2,0.2,0.2
5890,0.2,0.2,0.2,0.2
5900,0.2,0.2,0.2,0.2
5910,0.2,0.2,0.2,0.2
5920,0.2,0.2,0.2,0.2
5930,0.2,0.2,0.2,0.2
5940,0.2,0.2,0.2,0.2
5950,0.2,0.2,0.2,0.2
5960,0.2,0.2,0.2,0.2
5970,0.2,0.2,0.2,0.2
5980,0.2,0.2,0.2,0.2
5990,0.2,0.2,0.2,0.2
6000,0.2,0.2,0.2,0.2
6010,0.2,0.2,0.2,0.2
6020,0.2,0.2,0.2,0.2
6030,0.2,0.2,0.2,0.2
6040,0.2,0.2,0.2,0.2
6050,0.2,0.2,0.2,0.2
6060,0.2,0.2,0.2,0.2
6070,0.2,0.2,0.2,0.2
6080,0.2,0.2,0.2,0.2
6090,0.2,0.2,0.2,0.2
6100,0.2,0.2,0.2,0.2
6110,0.2,0.2,0.2,0.2
6120,0.2,0.2,0.2,0.2
6130,0.2,0.2,0.2,0.2
6140,0.2,0.2,0.2,0.2
6150,0.2,0.2,0.2,0.2
6160,0.2,0.2,0.2,0.2
6170,0.2,0.2,0.2,0.2
6180,0.2,0.2,0.2,0.2
6190,0.2,0.2,0.2,0.2
6200,0.2,0.2,0.2,0.2
6210,0.2,0.2,0.2,0.2
6220,0.2,0.2,0.2,0.2
6230,0.2,0.2,0.2,0.2
6240,0.2,0.2,0.2,0.2
6250,0.2,0.2,0.2,0.2
6260,0.2,0.2,0.2,0.2
6270,0.2,0.2,0.2,0.2
6280,0.2,0.2,0.2,0.2
6290,0.2,0.2,0.2,0.2
6300,0.2,0.2,0.2,0.2
6310,0.2,0.2,0.2,0.2
6320,0.2,0.2,0.2,0.2
6330,0.2,0.2,0.2,0.2
6340,0.2,0.2,0.2,0.2
6350,0.2,0.2,0.2,0.2
6360,0.2,0.2,0.2,0.2
6370,0.2,0.2,0.2,0.2
6380,0.2,0.2,0.2,0.2
6390,0.2,0.2,0.2,0.2
6400,0.2,0.2,0.2,0.2
6410,0.2,0.2,0.2,0.2
6420,0.2,0.2,0.2,0.2
6430,0.2,0.2,0.2,0.2
6440,0.2,0.2,0.2,0.2
6450,0.2,0.2,0.2,0.2
6460,0.2,0.2,0.2,0.2
6470,0.2,0.2,0.2,0.2
6480,0.2,0.2,0.2,0.2
6490,0.2,0.2,0.2,0.2
6500,0.2,0.2,0.2,0.2
6510,0.2,0.2,0.2,0.2
6520,0.2,0.2,0.2,0.2
6530,0.2,0.2,0.2,0.2
6540,0.2,0.2,0.2,0.2
6550,0.2,0.2,0.2,0.2
6560,0.2,0.2,0.2,0.2
6570,0.2,0.2,0.2,0.2
6580,0.2,0.2,0.2,0.2
6590,0.2,0.2,0.2,0.2
6600,0.2,0.2,0.2,0.2
6610,0.2,0.2,0.2,0.2
6620,0.2,0.2,0.2,0.2
6630,0.2,0.2,0.2,0.2
6640,0.2,0.2,0.2,0.2
6650,0.2,0.2,0.2,0.2
6660,0.2,0.2,0.2,0.2
6670,0.2,0.2,0.2,0.2
6680,0.2,0.2,0.2,0.2
6690,0.2,0.2,0.2,0.2
6700,0.2,0.2,0.2,0.2
6710,0.2,0.2,0.2,0.2
6720,0.2,0.2,0.2,0.2
6730,0.2,0.2,0.2,0.2
6740,0.2,0.2,0.2,0.2
6750,0.2,0.2,0.2,0.2
6760,0.2,0.2,0.2,0.2
6770,0.2,0.2,0.2,0.2
6780,0.2,0.2,0.2,0.2
6790,0.2,0.2,0.2,0.2
6800,0.2,0.2,0.2,0.2
6810,0.2,0.2,0.2,0.2
6820,0.2,0.2,0.2,0.2
6830,0.2,0.2,0.2,0.2
6840,0.2,0.2,0.2,0.2
6850,0.2,0.2,0.2,0.2
6860,0.2,0.2,0.2,0.2
6870,0.2,0.2,0.2,0.2
6880,0.2,0.2,0.2,0.2
6890,0.2,0.2,0.2,0.2
6900,0.2,0.2,0.2,0.2
6910,0.2,0.2,0.2,0.2
6920,0.2,0.2,0.2,0.2
6930,0.2,0.2,0.2,0.2
6940,0.2,0.2,0.2,0.2
6950,0.2,0.2,0.2,0.2
6960,0.2,0.2,0.2,0.2
