iter,task_train_loss_pre_optim,task_train_loss_post_optim,task_test_loss_pre_optim,task_test_loss_post_optim
960,0.38341027,0.1023194,0.43052715,0.12182941
970,0.41067183,0.13596173,0.33195642,0.1355839
980,0.44269824,0.13532637,0.401688,0.22649479
990,0.34621876,0.10686558,0.2875081,0.14964992
1000,0.2873121,0.10413557,0.37580425,0.14898717
1010,0.35240495,0.13218553,0.31572825,0.17407236
1020,0.2585276,0.12801564,0.32173738,0.119547755
1030,0.32315844,0.13885275,0.36866114,0.100605346
1040,0.41669297,0.157585,0.32185578,0.15144119
1050,0.31071052,0.16428432,0.3632319,0.15852974
1060,0.38137668,0.18534821,0.28825235,0.12927158
1070,0.29909784,0.13579556,0.40212116,0.1742785
1080,0.33748925,0.1740317,0.38453448,0.13266075
1090,0.33111143,0.1313568,0.39644277,0.13880965
1100,0.40324956,0.18026808,0.40109092,0.11241652
1110,0.3296496,0.16593036,0.35165066,0.1454285
1120,0.35223898,0.18832348,0.27669138,0.18594724
1130,0.34451634,0.11907003,0.30378544,0.13673541
1140,0.30514485,0.17219928,0.26418447,0.13746467
1150,0.26645386,0.12758008,0.24179915,0.12465431
1160,0.2807739,0.11434527,0.32739833,0.11265552
1170,0.32089457,0.16354695,0.24189605,0.1969153
1180,0.2789841,0.19027722,0.30183524,0.14423732
1190,0.23251262,0.1078704,0.27534637,0.20012037
1200,0.31796843,0.18458588,0.23930037,0.14015533
1210,0.29923096,0.119646505,0.3726728,0.13218069
1220,0.32723084,0.16888142,0.23796523,0.1593656
1230,0.29517272,0.14567354,0.21691573,0.14098002
1240,0.26427126,0.18531725,0.27538395,0.16904058
1250,0.31765842,0.14388411,0.31457967,0.14792943
1260,0.27070302,0.15076168,0.26487052,0.16203073
1270,0.27308533,0.17552307,0.22742991,0.15556139
1280,0.2596531,0.13061808,0.2526831,0.12610036
1290,0.17536415,0.146956,0.293126,0.14839588
1300,0.27387136,0.1702177,0.2681715,0.1413821
1310,0.28227097,0.16649182,0.2221503,0.1904017
1320,0.27973717,0.121020995,0.22704495,0.11106714
1330,0.24214806,0.13745603,0.21390064,0.1450587
1340,0.2683053,0.19293362,0.23601678,0.1616004
1350,0.23967224,0.16988176,0.24673045,0.18806025
1360,0.18320951,0.17503458,0.28988305,0.18027656
1370,0.1904641,0.14891322,0.24715197,0.17379835
1380,0.24289602,0.14911734,0.27199912,0.22955035
1390,0.24464881,0.1326777,0.17728654,0.11918509
1400,0.17028512,0.14006074,0.21534152,0.10759123
1410,0.16681057,0.15590872,0.2558555,0.11497994
1420,0.27375397,0.17139673,0.19541518,0.15259863
1430,0.212192,0.13777713,0.24405369,0.13932672
1440,0.20054865,0.11132954,0.20302922,0.11892675
1450,0.23809071,0.14140427,0.17494221,0.14760906
1460,0.2595294,0.11921323,0.2099997,0.20136069
1470,0.2746619,0.1373734,0.20731404,0.12952822
1480,0.217714,0.12368084,0.1670912,0.13568828
1490,0.24995816,0.14124586,0.20255978,0.14192888
1500,0.20734426,0.13470526,0.23780984,0.096105956
1510,0.22784713,0.13790321,0.20293629,0.13862833
1520,0.21914002,0.14338665,0.22719273,0.12274621
1530,0.19346891,0.10876952,0.17644694,0.126912
1540,0.20322937,0.13670835,0.20406836,0.09766386
1550,0.20136768,0.13611422,0.20244029,0.122115135
1560,0.21185127,0.151118,0.22309041,0.16589406
1570,0.23033741,0.12373811,0.19842184,0.16995329
1580,0.16062585,0.12395169,0.23711067,0.13383399
1590,0.16856344,0.15679613,0.20053211,0.11903149
1600,0.19330177,0.12594767,0.16114151,0.18006319
1610,0.21927708,0.15941317,0.20093632,0.15442924
1620,0.20643619,0.17891552,0.14323728,0.13488245
1630,0.19570753,0.15568146,0.22463194,0.1216335
1640,0.15919802,0.14880323,0.19523358,0.122244775
1650,0.17034355,0.13765717,0.19864568,0.1282134
1660,0.23843592,0.1387924,0.17064506,0.13321987
1670,0.17394865,0.13862652,0.17922854,0.1242144
1680,0.17494252,0.12636597,0.16388324,0.13398854
1690,0.14217317,0.12715706,0.18779486,0.13694263
1700,0.19508517,0.11142421,0.15749258,0.11605081
1710,0.15823925,0.14455035,0.13310362,0.11790486
1720,0.14332777,0.121707916,0.15608256,0.1503061
1730,0.14235717,0.11733201,0.17415677,0.15078545
1740,0.20716102,0.21269548,0.19573298,0.15549499
1750,0.2162896,0.13492581,0.16983902,0.19677708
1760,0.16715392,0.16302931,0.16033617,0.14279021
1770,0.14752845,0.18473747,0.1678552,0.16360793
1780,0.17505808,0.2141099,0.15197554,0.14460668
1790,0.15791067,0.13569543,0.15872106,0.12864344
1800,0.12992817,0.16079292,0.17981872,0.15375258
1810,0.16518009,0.12119272,0.16717395,0.122620925
1820,0.13400821,0.12912741,0.14610729,0.11243858
1830,0.17671166,0.119908534,0.14960466,0.117769785
1840,0.1774531,0.12031609,0.1657623,0.1873514
1850,0.15410212,0.1607943,0.1455864,0.17949443
1860,0.120492466,0.096147016,0.17519708,0.16582772
1870,0.12948331,0.15775731,0.20019868,0.14732826
1880,0.17156571,0.11088937,0.18799752,0.12737885
1890,0.15971541,0.10287017,0.18360522,0.11290561
1900,0.15573834,0.12165663,0.17378606,0.15102598
1910,0.16894251,0.15219913,0.1651479,0.14585915
1920,0.17571205,0.13106655,0.13910145,0.14178173
1930,0.1875577,0.13855807,0.12847407,0.14776175
1940,0.18485409,0.10814855,0.14532909,0.13560662
1950,0.15834995,0.15386593,0.16680974,0.10890833
1960,0.14043769,0.12698454,0.12199746,0.12573794
1970,0.14890653,0.119141534,0.13625203,0.1506315
1980,0.14710864,0.16308177,0.17664154,0.13133283
1990,0.16107562,0.15096283,0.2015464,0.20159888
2000,0.14511567,0.15473056,0.1288843,0.14371312
2010,0.15666786,0.13579512,0.116766386,0.13044366
2020,0.1597354,0.13057189,0.14667122,0.14888808
2030,0.16413079,0.16361421,0.14774443,0.12375716
2040,0.13126379,0.15130427,0.12991707,0.13052154
2050,0.11583915,0.15095395,0.14907102,0.17653126
2060,0.11401576,0.15333295,0.14415465,0.16394237
2070,0.14952272,0.12793952,0.113497145,0.120771766
2080,0.1390135,0.11994459,0.1444988,0.13998573
2090,0.17654517,0.118925095,0.15249664,0.12649262
2100,0.122982614,0.17575076,0.074264385,0.16511798
2110,0.14128955,0.14569677,0.13155085,0.13154748
2120,0.13623792,0.13670799,0.15353861,0.1365061
2130,0.14621876,0.11262778,0.109070264,0.15084383
2140,0.13791338,0.15142418,0.13472626,0.15993065
2150,0.14541435,0.12719105,0.12993208,0.14037636
2160,0.13699344,0.1533899,0.12347395,0.16682984
2170,0.11807003,0.1259765,0.13803694,0.17251916
2180,0.14191061,0.12205933,0.14391309,0.14562815
2190,0.17687349,0.13037,0.14978129,0.15529546
2200,0.17338267,0.11347723,0.124513574,0.13429993
2210,0.18218665,0.13353401,0.13219878,0.1267974
2220,0.15148854,0.10997029,0.153797,0.15722045
2230,0.13580042,0.15567009,0.1300618,0.16635942
2240,0.1589496,0.10558793,0.14141202,0.15807553
2250,0.14846222,0.16212295,0.18515065,0.12498094
2260,0.16568132,0.1938006,0.13103306,0.20712584
2270,0.16155729,0.09995495,0.14322017,0.13507096
2280,0.123910114,0.14288658,0.109529,0.10734692
2290,0.17858921,0.18167642,0.11981356,0.15169099
2300,0.15244412,0.18752423,0.14622173,0.1846798
2310,0.10019958,0.101782285,0.11618367,0.16514239
2320,0.12238416,0.1290174,0.12960671,0.12988327
2330,0.105388865,0.10664981,0.11513348,0.13675675
2340,0.17660785,0.12267175,0.109172344,0.14941639
2350,0.11239949,0.13798366,0.13413787,0.09826596
2360,0.13974613,0.0883238,0.11273968,0.12992647
2370,0.106365144,0.15144566,0.15508626,0.13794711
2380,0.12847914,0.18901062,0.12282512,0.20271862
2390,0.13623564,0.16184147,0.11114077,0.111629404
2400,0.12292624,0.14897323,0.15647966,0.11018787
2410,0.13086098,0.15924671,0.1647892,0.104962215
2420,0.13653237,0.1356895,0.11132355,0.10906801
2430,0.14130642,0.12826112,0.108844265,0.15065235
2440,0.15368116,0.16339394,0.12385881,0.13028182
2450,0.072779894,0.14328703,0.14741418,0.14803782
2460,0.15597296,0.13483989,0.12295867,0.15810257
2470,0.14343414,0.1792808,0.10933301,0.09953959
2480,0.15457256,0.14021903,0.08524506,0.13365754
2490,0.10419115,0.13450456,0.10353438,0.143715
2500,0.15288126,0.23687777,0.11715731,0.12769428
2510,0.110109724,0.09023929,0.13488923,0.16332427
2520,0.117670506,0.09821148,0.13693714,0.17055838
2530,0.13869432,0.15039195,0.12285998,0.09519322
2540,0.1204257,0.12925896,0.10511355,0.16015601
2550,0.12135683,0.11806615,0.13227373,0.12623075
2560,0.16441879,0.14545175,0.10099435,0.17130232
2570,0.14294313,0.11310606,0.12884516,0.13438278
2580,0.13481607,0.19462098,0.103995055,0.17813271
2590,0.13270602,0.120393306,0.13594446,0.17873554
2600,0.117222294,0.16248767,0.12150315,0.13935128
2610,0.14248985,0.18531485,0.10472663,0.1547119
2620,0.093497284,0.10852483,0.11773854,0.14729728
2630,0.13180229,0.12988466,0.10973433,0.15326795
2640,0.12970862,0.20473105,0.15600742,0.11507564
2650,0.11629225,0.1577557,0.1043905,0.15208583
2660,0.121629864,0.15013441,0.100503445,0.11933767
2670,0.13839097,0.14392744,0.13427994,0.14053215
2680,0.12606487,0.17036998,0.13797995,0.15026817
2690,0.13740091,0.18613279,0.13858986,0.16436924
2700,0.15686145,0.10639061,0.11742121,0.13753368
2710,0.11067982,0.1759305,0.12065709,0.10558188
2720,0.1363707,0.16830124,0.13122825,0.11533804
2730,0.10784228,0.13259038,0.14261535,0.10749296
2740,0.16490111,0.1272367,0.13668813,0.17567137
2750,0.12971607,0.13089265,0.10620944,0.13881303
2760,0.110135846,0.18158002,0.10415486,0.15054281
2770,0.12349865,0.15410143,0.14132911,0.1350711
2780,0.08838722,0.14581095,0.11811845,0.1349661
2790,0.16049832,0.16428316,0.12010256,0.12051994
2800,0.14378656,0.106255166,0.11284872,0.171704
2810,0.15344489,0.13147071,0.15487221,0.11798336
2820,0.091705516,0.15623933,0.109305084,0.14684725
2830,0.12307955,0.12963384,0.13359722,0.13047254
2840,0.125664,0.16132827,0.14743504,0.15673658
2850,0.14874846,0.19225311,0.12820885,0.13696179
2860,0.13789013,0.1335303,0.12254258,0.13060781
2870,0.159392,0.14417762,0.11934818,0.1507144
2880,0.11018844,0.15785858,0.111185566,0.15761061
2890,0.13353977,0.09160088,0.118841246,0.1303558
2900,0.15296258,0.1407019,0.13149215,0.08337592
2910,0.12073164,0.17001772,0.14591233,0.17128785
2920,0.123517096,0.10096096,0.13427868,0.14481056
2930,0.13649496,0.15880512,0.1346618,0.12507924
2940,0.116099015,0.1194138,0.115134224,0.1547089
2950,0.13667819,0.15238291,0.12417431,0.13235325
2960,0.11868995,0.13365296,0.15539646,0.12660334
2970,0.11939734,0.10160245,0.13207144,0.14081185
2980,0.12182154,0.1809657,0.13704455,0.13919371
2990,0.12042482,0.15055603,0.15496372,0.13756603
3000,0.12539278,0.13783753,0.14699395,0.16758832
3010,0.1397887,0.14819154,0.1287891,0.15884362
3020,0.11162061,0.13019492,0.12599944,0.12283863
3030,0.13037345,0.121597916,0.1367007,0.15007782
3040,0.13550927,0.13209975,0.13114992,0.122895315
3050,0.12880135,0.124188885,0.13168526,0.1485947
3060,0.1304798,0.11155276,0.11233844,0.14703906
3070,0.11998986,0.15336257,0.12711394,0.089501336
3080,0.11044337,0.14734568,0.11507005,0.17145532
3090,0.10540058,0.12626691,0.09794024,0.13483846
3100,0.09630172,0.12596017,0.09435989,0.18805435
3110,0.147027,0.1376933,0.09228257,0.120697126
3120,0.13078359,0.12550308,0.11083104,0.1372048
3130,0.14202026,0.18113199,0.120547794,0.14288221
3140,0.11331403,0.1580117,0.12886018,0.13892093
3150,0.111166805,0.11406681,0.14259121,0.18696149
3160,0.12956664,0.118172824,0.0771523,0.12753694
3170,0.1335473,0.1609631,0.13935804,0.14158139
3180,0.14808294,0.12742108,0.12844044,0.10609466
3190,0.12634698,0.09842677,0.1261941,0.097535565
3200,0.11116618,0.11794888,0.081311695,0.13800715
3210,0.13468435,0.15403342,0.12458444,0.10631881
3220,0.12555438,0.12980264,0.10753929,0.14039478
3230,0.1331389,0.1535025,0.13167898,0.15290949
3240,0.10828346,0.08891829,0.1158708,0.13711454
3250,0.123464674,0.122469395,0.10247269,0.16324517
3260,0.14400512,0.10906857,0.13785091,0.120314285
3270,0.1324585,0.1777727,0.14105655,0.14209384
3280,0.142854,0.16939166,0.12163693,0.14599127
3290,0.13558355,0.12496675,0.11229106,0.13270935
3300,0.12064771,0.14034313,0.13960114,0.15735495
3310,0.11107221,0.11351426,0.1754176,0.15203905
3320,0.12978674,0.09620617,0.08656596,0.10960406
3330,0.07931234,0.13276136,0.11722408,0.1752886
3340,0.16348222,0.11970459,0.086304836,0.1441901
3350,0.12932123,0.14332998,0.10962488,0.094357565
3360,0.12921861,0.12132186,0.121043846,0.12668881
3370,0.13984716,0.13730195,0.12118463,0.13847655
3380,0.13607392,0.13947701,0.15193841,0.12645954
3390,0.1221113,0.12391196,0.14006436,0.12930858
3400,0.11571546,0.15909663,0.13812688,0.121996164
3410,0.091106325,0.15035859,0.14069639,0.20449568
3420,0.13432327,0.15299493,0.12663814,0.15276772
3430,0.09295096,0.14042525,0.11333433,0.11424717
3440,0.09881352,0.121952154,0.09729087,0.1783264
3450,0.10131117,0.10343837,0.12041976,0.090140924
3460,0.11878245,0.12296377,0.099596985,0.13160715
3470,0.15418488,0.11700117,0.12814522,0.115784064
3480,0.10215328,0.14254682,0.1134002,0.10646253
3490,0.0924646,0.1647192,0.11465803,0.1291736
3500,0.114729516,0.12731203,0.11196934,0.09988034
3510,0.13321744,0.18554828,0.14182025,0.14118987
3520,0.108850814,0.11507483,0.12361918,0.136282
3530,0.09943265,0.14304705,0.101426385,0.122770876
3540,0.12705937,0.12839937,0.14392829,0.14661314
3550,0.102319956,0.12634256,0.09153484,0.13083225
3560,0.11674996,0.14429736,0.13951924,0.13987172
3570,0.13072997,0.12630461,0.10346648,0.14597474
3580,0.117319316,0.14486682,0.15482685,0.109986804
3590,0.117327034,0.10116744,0.09979338,0.12228593
3600,0.13304627,0.12154098,0.12718941,0.11971244
3610,0.13201366,0.18170331,0.12539133,0.10898997
3620,0.14022806,0.10951638,0.14591236,0.12860122
3630,0.13677049,0.114771195,0.14114141,0.11907298
3640,0.12321991,0.12663783,0.120898895,0.14691806
3650,0.089672506,0.11802782,0.11917333,0.15070194
3660,0.100305125,0.12193556,0.11438283,0.13126552
3670,0.11464059,0.158128,0.122066274,0.118517734
3680,0.121604346,0.15270595,0.097782254,0.13019413
3690,0.085260876,0.09449364,0.124041945,0.120526716
3700,0.1074495,0.13692929,0.13403842,0.10675866
3710,0.11267053,0.13900563,0.10730769,0.17977399
3720,0.13462287,0.14461371,0.115293734,0.13798863
3730,0.10486553,0.14499122,0.10869892,0.14357018
3740,0.11717298,0.105516955,0.124868706,0.1703476
3750,0.104981266,0.13465285,0.10862146,0.13833843
3760,0.09727742,0.10938027,0.13683212,0.14907452
3770,0.08747032,0.17301388,0.123399146,0.13348514
3780,0.12365015,0.10423271,0.13565324,0.1565496
3790,0.13059834,0.121561825,0.15620819,0.14865647
3800,0.118866295,0.13395274,0.11068813,0.108012125
3810,0.09560277,0.13952368,0.13262177,0.14191538
3820,0.10774316,0.14549232,0.12023938,0.15012035
3830,0.14752546,0.14082062,0.13248773,0.13921618
3840,0.114207074,0.12508215,0.13276397,0.12468967
3850,0.10046655,0.15017325,0.10730747,0.12237191
3860,0.08892666,0.12605725,0.14413804,0.12884305
3870,0.11085291,0.12861049,0.117166005,0.13226637
3880,0.107874125,0.12856346,0.13162601,0.1547623
3890,0.103204094,0.14607716,0.09776218,0.14748076
3900,0.10070273,0.12645069,0.087205395,0.108357064
3910,0.10924097,0.10732837,0.13279773,0.1238416
3920,0.1356762,0.11530565,0.1291869,0.10214195
3930,0.12371412,0.1531921,0.11793567,0.12360864
3940,0.11473636,0.18582895,0.10391405,0.09360118
3950,0.121589065,0.13652934,0.15685076,0.13201849
3960,0.09069599,0.094527796,0.121167846,0.11574246
3970,0.10438896,0.10745624,0.1300148,0.12541279
3980,0.10254417,0.14234558,0.16730326,0.15459733
3990,0.12528035,0.18351616,0.11193462,0.113174066
4000,0.104773216,0.122372046,0.127549,0.15152496
4010,0.097651556,0.13705759,0.12743627,0.14464647
4020,0.12780036,0.10342316,0.12165908,0.14586672
4030,0.080664255,0.12715086,0.11269285,0.13885859
4040,0.12723055,0.08597603,0.12220702,0.13689357
4050,0.0941108,0.118891165,0.11077951,0.15083188
4060,0.13163787,0.1270653,0.10391807,0.13948493
4070,0.10876855,0.10650365,0.1335716,0.18069243
4080,0.11664619,0.094357796,0.09723754,0.14814562
4090,0.11362586,0.08054027,0.14742914,0.15181708
4100,0.105759494,0.10582908,0.087579474,0.10807358
4110,0.09991312,0.10546483,0.13722348,0.13536717
4120,0.11747581,0.12857473,0.13127336,0.10727123
4130,0.100565866,0.14574176,0.102331355,0.14169395
4140,0.10608122,0.119647175,0.14770855,0.12091848
4150,0.0795552,0.1509205,0.10634541,0.11762609
4160,0.104400665,0.12389642,0.117119186,0.13748902
4170,0.13321391,0.11397655,0.115093425,0.1404774
4180,0.13379636,0.11238626,0.12126312,0.121016555
4190,0.10256812,0.12338953,0.12004921,0.12841609
4200,0.13337818,0.113204226,0.100688785,0.13166046
4210,0.11039998,0.099159405,0.13338521,0.1305083
4220,0.122274935,0.115856156,0.11651746,0.11244818
4230,0.10939811,0.10258657,0.08133872,0.13478991
4240,0.11805556,0.100749664,0.117011376,0.14314839
4250,0.108067155,0.08635827,0.13103479,0.13366762
4260,0.09351164,0.11885218,0.091702394,0.1305131
4270,0.12954438,0.11650511,0.1391241,0.13411509
4280,0.1066362,0.10845959,0.09602286,0.10698879
4290,0.13333777,0.12997936,0.14285332,0.122801706
4300,0.074351445,0.10383447,0.13904175,0.13849425
4310,0.10993926,0.09618353,0.11560139,0.13957986
4320,0.07371487,0.12456141,0.13614076,0.11284127
4330,0.10604056,0.1121102,0.08956695,0.14526881
4340,0.11572381,0.1150314,0.12109674,0.12562543
4350,0.09980015,0.08691139,0.12993136,0.12917542
4360,0.11424218,0.09527395,0.11103465,0.11053911
4370,0.0944983,0.13600649,0.11687388,0.1532692
4380,0.090369,0.13013938,0.1276314,0.20147964
4390,0.0964936,0.13556428,0.12744148,0.11605397
4400,0.12358784,0.10124464,0.14796263,0.16270089
4410,0.086924024,0.13802797,0.08773498,0.11165243
4420,0.10618985,0.12732886,0.11086647,0.14633477
4430,0.11508128,0.10700618,0.12849957,0.1218209
4440,0.08072732,0.10120348,0.0844008,0.13419574
4450,0.07795261,0.100049034,0.09750426,0.13665551
4460,0.08719349,0.12790461,0.10328245,0.1432842
4470,0.10413479,0.07375367,0.118040904,0.13054253
4480,0.076336175,0.1306133,0.12053146,0.1487916
4490,0.10044074,0.08414982,0.114512116,0.18760595
4500,0.10477266,0.096490785,0.098414786,0.13408808
4510,0.05903764,0.09953054,0.12730649,0.13496134
4520,0.09764047,0.09700099,0.14129046,0.12838441
4530,0.08212727,0.105369925,0.10150479,0.13964923
4540,0.09058889,0.10528186,0.11775406,0.09974931
4550,0.09485224,0.09874905,0.10816044,0.13758415
4560,0.09325937,0.12346916,0.11832416,0.14632335
4570,0.07792962,0.102561876,0.14471658,0.13109197
4580,0.094586745,0.07227079,0.108251646,0.1523655
4590,0.06846008,0.090651914,0.10664413,0.14873338
4600,0.09356265,0.12143272,0.10930303,0.15349151
4610,0.107264996,0.116160005,0.13984035,0.09268102
4620,0.11027801,0.12212141,0.13608062,0.13069765
4630,0.083413206,0.0993047,0.10981555,0.24004172
4640,0.10109249,0.12175125,0.11632945,0.106230415
4650,0.09572455,0.08684243,0.14332494,0.14289102
4660,0.10759048,0.09478651,0.14466266,0.2110159
4670,0.076610476,0.11937708,0.11812594,0.12636171
4680,0.09351273,0.11102623,0.11373409,0.14404312
4690,0.07539533,0.102136314,0.1434125,0.2199278
4700,0.064157784,0.13341394,0.11846587,0.12700696
4710,0.08585361,0.10213925,0.0995408,0.17292537
4720,0.109714225,0.129087,0.1256465,0.09273115
4730,0.0831795,0.123600625,0.09552195,0.09913513
4740,0.06953114,0.11509623,0.16164088,0.18865517
4750,0.08087139,0.09052953,0.11007161,0.14939827
4760,0.08624187,0.12594543,0.10641114,0.12880097
4770,0.08411975,0.10556033,0.11778681,0.12158139
4780,0.08689374,0.10176286,0.09805827,0.122045465
4790,0.09153058,0.13289937,0.08485592,0.1876694
4800,0.08485238,0.08090605,0.12192239,0.13245848
4810,0.07099982,0.11190011,0.1268765,0.10811399
4820,0.07201537,0.08821018,0.11674619,0.1318748
4830,0.09383984,0.086064234,0.12668024,0.1608825
4840,0.06532221,0.095765285,0.09946372,0.14742617
4850,0.101085946,0.12708269,0.1049768,0.12173958
4860,0.0816165,0.10409449,0.12107946,0.14797908
4870,0.06588936,0.113658264,0.1040857,0.17285481
4880,0.09580907,0.052416276,0.091959246,0.14042358
4890,0.07632403,0.09443206,0.11859622,0.10109492
4900,0.07907038,0.07478684,0.10759175,0.18030882
4910,0.10581208,0.10107701,0.11580286,0.12769711
4920,0.066039,0.1142634,0.12965587,0.2053091
4930,0.07994227,0.09676696,0.13401604,0.15404114
4940,0.07658514,0.12672538,0.09351447,0.12075365
4950,0.068739645,0.09915221,0.10050487,0.13426352
4960,0.08611788,0.09070216,0.14311317,0.11499653
4970,0.09584407,0.094982184,0.0982562,0.10841072
4980,0.076412365,0.12516598,0.084368445,0.15163603
4990,0.08440238,0.101400554,0.1093002,0.15424637
