iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
1050,0.165625,0.71875,0.096875004,0.653125
1060,0.178125,0.696875,0.125,0.653125
1070,0.184375,0.7125,0.090625,0.68437505
1080,0.1875,0.665625,0.10625,0.65625
1090,0.209375,0.703125,0.1,0.615625
1100,0.17500001,0.69687504,0.10625,0.659375
1110,0.15937501,0.70624995,0.071875,0.646875
1120,0.121874996,0.759375,0.115625,0.68437505
1130,0.1625,0.64375,0.10625,0.678125
1140,0.203125,0.7125,0.115624994,0.66875005
1150,0.1875,0.671875,0.103125006,0.67499995
1160,0.184375,0.746875,0.096875004,0.70624995
1170,0.17500001,0.740625,0.087500006,0.65312505
1180,0.22187501,0.72499996,0.109375,0.678125
1190,0.15312502,0.75312495,0.11875,0.675
1200,0.17500001,0.678125,0.08125,0.66875
1210,0.19375,0.696875,0.087500006,0.6625
1220,0.171875,0.75625,0.118750006,0.678125
1230,0.15937501,0.734375,0.103125006,0.65000004
1240,0.18125,0.734375,0.109375,0.678125
1250,0.15625,0.69375,0.078125,0.690625
1260,0.140625,0.73749995,0.109375,0.665625
1270,0.16250001,0.77812505,0.0875,0.67812496
1280,0.184375,0.765625,0.090625,0.68437505
1290,0.1875,0.709375,0.0875,0.7
1300,0.1875,0.71875,0.099999994,0.73125
1310,0.171875,0.71875,0.084375,0.68437505
1320,0.153125,0.703125,0.0625,0.696875
1330,0.15,0.734375,0.0875,0.71875
1340,0.203125,0.71875,0.075,0.7
1350,0.184375,0.71562505,0.112500004,0.703125
1360,0.203125,0.778125,0.08125,0.709375
1370,0.19375,0.728125,0.090625,0.74062496
1380,0.15,0.75624996,0.121874996,0.72499996
1390,0.184375,0.7375,0.096875004,0.740625
1400,0.1375,0.77500004,0.140625,0.690625
1410,0.153125,0.771875,0.109375,0.74375
1420,0.15625001,0.753125,0.06875,0.70937496
1430,0.190625,0.76874995,0.0875,0.75
1440,0.171875,0.78437495,0.1125,0.70625
1450,0.20625,0.79375,0.071875006,0.73749995
1460,0.196875,0.734375,0.090625,0.709375
1470,0.15,0.7375,0.103125,0.71250004
1480,0.184375,0.72812504,0.078125,0.74687505
1490,0.203125,0.759375,0.08125,0.725
1500,0.17812501,0.740625,0.065625,0.75
1510,0.190625,0.703125,0.13125,0.740625
1520,0.15,0.765625,0.08437501,0.70624995
1530,0.165625,0.75,0.084374994,0.71250004
1540,0.175,0.7875,0.10000001,0.725
1550,0.14687501,0.746875,0.10625,0.75625
1560,0.17812501,0.796875,0.071875006,0.71562505
1570,0.15625,0.77812505,0.1375,0.7375
1580,0.15,0.809375,0.13125,0.74375
1590,0.15937501,0.803125,0.125,0.75312495
1600,0.171875,0.759375,0.121875,0.765625
1610,0.1875,0.775,0.09375,0.72187495
1620,0.20000002,0.78437495,0.087500006,0.74687505
1630,0.18125,0.790625,0.103125006,0.715625
1640,0.184375,0.75312495,0.084375,0.725
1650,0.18125,0.775,0.121875,0.75625
1660,0.2,0.765625,0.0625,0.740625
1670,0.190625,0.796875,0.046875,0.678125
1680,0.171875,0.7843751,0.081250004,0.70625
1690,0.19375,0.80937505,0.096875004,0.765625
1700,0.1875,0.79999995,0.115624994,0.75625
1710,0.19062501,0.74375,0.125,0.740625
1720,0.21875,0.821875,0.090625,0.775
1730,0.19375,0.721875,0.09375,0.73125
1740,0.14687501,0.790625,0.115625,0.75625
1750,0.18125,0.790625,0.103125006,0.74375
1760,0.19062501,0.765625,0.075,0.784375
1770,0.18125,0.78125,0.109375,0.75
1780,0.171875,0.76875,0.06875,0.765625
1790,0.2,0.796875,0.10000001,0.77812505
1800,0.17500001,0.771875,0.103125006,0.75312495
1810,0.118750006,0.790625,0.112500004,0.734375
1820,0.15625,0.775,0.096875004,0.76250005
1830,0.17500001,0.85625,0.103125006,0.759375
1840,0.19375001,0.81875,0.11562501,0.778125
1850,0.18125,0.771875,0.10000001,0.79062504
1860,0.165625,0.80625,0.10625,0.765625
1870,0.228125,0.803125,0.109375,0.821875
1880,0.165625,0.84375,0.112500004,0.765625
1890,0.196875,0.815625,0.10625,0.775
1900,0.17500001,0.8375,0.13125,0.759375
1910,0.165625,0.83125,0.12812501,0.796875
1920,0.17500001,0.76875,0.121875,0.77812505
1930,0.16875,0.86249995,0.103125,0.759375
1940,0.17500001,0.8125,0.090625,0.75
1950,0.15937501,0.79375,0.121875,0.828125
1960,0.1625,0.80625,0.071875006,0.740625
1970,0.14687501,0.82500005,0.090625,0.775
1980,0.171875,0.7781249,0.09375,0.77187496
1990,0.146875,0.83124995,0.109375,0.8125
2000,0.18125,0.83750004,0.109375,0.821875
2010,0.1625,0.809375,0.109375,0.784375
2020,0.17500001,0.825,0.103125,0.76250005
2030,0.19375,0.85312504,0.096875,0.796875
2040,0.134375,0.79375,0.121875,0.790625
2050,0.203125,0.80625,0.087500006,0.771875
2060,0.203125,0.846875,0.0625,0.771875
2070,0.16875,0.7875,0.109375,0.77812505
2080,0.15625,0.803125,0.1,0.80937505
2090,0.140625,0.83124995,0.103125006,0.79375005
2100,0.18125,0.83124995,0.096875,0.81875
2110,0.1875,0.821875,0.0625,0.7875
2120,0.159375,0.80625,0.084375,0.778125
2130,0.18125,0.7875,0.096875004,0.80625
2140,0.184375,0.82500005,0.09375,0.784375
2150,0.17500001,0.8375,0.09375,0.796875
2160,0.15937501,0.815625,0.10625,0.809375
2170,0.171875,0.81562495,0.109375,0.809375
2180,0.18125,0.82500005,0.09375,0.784375
2190,0.18125,0.8125,0.09375,0.796875
2200,0.12812501,0.80625,0.1125,0.784375
2210,0.15625,0.84687495,0.075,0.821875
2220,0.159375,0.85,0.14375001,0.78749996
2230,0.15625,0.815625,0.115625,0.825
2240,0.240625,0.825,0.084375,0.7875
2250,0.15,0.859375,0.13125,0.7875
2260,0.20625,0.859375,0.128125,0.84375
2270,0.171875,0.809375,0.121875,0.78125
2280,0.15,0.8375,0.11875,0.8125
2290,0.15312502,0.8375,0.1125,0.83750004
2300,0.13125,0.871875,0.103125006,0.79375
2310,0.165625,0.8718749,0.087500006,0.775
2320,0.1625,0.83437496,0.0875,0.85625
2330,0.196875,0.87187505,0.109375,0.78125
2340,0.1625,0.865625,0.109375,0.80625
2350,0.125,0.846875,0.121875,0.834375
2360,0.16250001,0.875,0.084375,0.8375
2370,0.16875,0.87812495,0.121875,0.81875
2380,0.18125,0.84999996,0.103125006,0.81875
2390,0.18125,0.8625,0.11875,0.80937505
2400,0.17500001,0.821875,0.09375,0.81874996
2410,0.14375001,0.815625,0.09375,0.80625
2420,0.178125,0.8125,0.112500004,0.80937505
2430,0.15625,0.85625,0.115624994,0.84375
2440,0.13125,0.83437496,0.11875,0.8375
2450,0.153125,0.83124995,0.103125006,0.81875
2460,0.153125,0.834375,0.10625,0.834375
2470,0.190625,0.846875,0.078125,0.8125
2480,0.15625,0.85,0.096875004,0.796875
2490,0.184375,0.875,0.121875,0.83124995
2500,0.16875,0.828125,0.090625,0.821875
2510,0.134375,0.85625,0.071875006,0.84687495
2520,0.165625,0.884375,0.10000001,0.840625
2530,0.1875,0.840625,0.115625,0.825
2540,0.159375,0.878125,0.096875004,0.825
2550,0.15625,0.853125,0.1,0.840625
2560,0.178125,0.8375,0.1,0.84687495
2570,0.20937501,0.85,0.10000001,0.84375
2580,0.153125,0.86249995,0.09375001,0.821875
2590,0.125,0.896875,0.109375,0.84062505
2600,0.1875,0.85,0.084375,0.834375
2610,0.16875002,0.853125,0.1125,0.7875
2620,0.14375,0.83125,0.08125,0.809375
2630,0.203125,0.85625,0.109375,0.825
2640,0.16875,0.834375,0.1,0.834375
2650,0.18125,0.853125,0.115624994,0.859375
2660,0.146875,0.86875,0.112500004,0.8249999
2670,0.14375001,0.890625,0.09375,0.85625005
2680,0.140625,0.86875004,0.09375,0.84687495
2690,0.13750002,0.85625,0.134375,0.8625
2700,0.153125,0.865625,0.087500006,0.803125
2710,0.125,0.85625005,0.106249996,0.796875
2720,0.15625,0.884375,0.103125006,0.84687495
2730,0.16875,0.87812495,0.109375,0.834375
2740,0.153125,0.859375,0.087500006,0.859375
2750,0.15625,0.88125,0.115625,0.83750004
2760,0.13125,0.853125,0.084374994,0.8375
2770,0.1625,0.86875,0.090625,0.853125
2780,0.171875,0.890625,0.121875,0.85625
2790,0.175,0.86562496,0.13125,0.84062505
2800,0.15625,0.853125,0.134375,0.859375
2810,0.15625,0.859375,0.096875004,0.834375
2820,0.15937501,0.88125,0.109375,0.821875
2830,0.178125,0.86249995,0.078125,0.86562496
2840,0.171875,0.8625,0.078125,0.83124995
2850,0.14375,0.85625005,0.1,0.85625
2860,0.178125,0.890625,0.109375,0.82500005
2870,0.1375,0.88125,0.121875,0.840625
2880,0.159375,0.828125,0.121875,0.875
2890,0.146875,0.87812495,0.112500004,0.83124995
2900,0.140625,0.88125,0.09375,0.840625
2910,0.14375001,0.859375,0.118750006,0.89374995
2920,0.18125,0.85625,0.071875006,0.8625
2930,0.15625,0.89375,0.13125,0.83125
2940,0.118750006,0.84375,0.090625,0.859375
2950,0.165625,0.890625,0.103125006,0.84687495
2960,0.146875,0.896875,0.109375,0.84375
2970,0.15625,0.87812495,0.09375,0.846875
2980,0.13749999,0.84687495,0.14375001,0.85625
2990,0.178125,0.90937495,0.118750006,0.85625
3000,0.16875002,0.884375,0.084375,0.86249995
3010,0.159375,0.8875,0.08125,0.86562496
3020,0.125,0.859375,0.115625,0.88125
3030,0.15,0.88125,0.087500006,0.86875
3040,0.1375,0.90625,0.134375,0.846875
3050,0.125,0.89375,0.125,0.83125
3060,0.1375,0.875,0.106249996,0.859375
3070,0.15625,0.878125,0.13749999,0.846875
3080,0.14375001,0.87812495,0.10625,0.821875
3090,0.171875,0.903125,0.103125006,0.85625
3100,0.16250001,0.88124996,0.121875,0.871875
3110,0.14375001,0.86562496,0.15937501,0.853125
3120,0.2,0.85,0.112500004,0.88125
3130,0.1625,0.871875,0.096875,0.865625
3140,0.13125,0.896875,0.1125,0.87812495
3150,0.13125,0.89375,0.118750006,0.84375
3160,0.18125,0.89374995,0.1125,0.853125
3170,0.203125,0.878125,0.121875,0.884375
3180,0.15,0.86249995,0.09375,0.853125
3190,0.18125,0.859375,0.10625,0.853125
3200,0.203125,0.896875,0.125,0.88750005
3210,0.15,0.89374995,0.10625,0.86562496
3220,0.175,0.890625,0.078125,0.853125
3230,0.1375,0.8874999,0.090625,0.853125
3240,0.1375,0.871875,0.115624994,0.85625005
3250,0.15,0.87187505,0.171875,0.846875
3260,0.15937501,0.9,0.09375,0.8625001
3270,0.140625,0.915625,0.13750002,0.87812495
3280,0.159375,0.88125,0.090625,0.853125
3290,0.15625,0.89375,0.1375,0.875
3300,0.16875002,0.90625,0.11562501,0.859375
3310,0.1625,0.903125,0.14375,0.85625
3320,0.153125,0.87812495,0.103125,0.828125
3330,0.14375,0.890625,0.1,0.88125
3340,0.125,0.890625,0.087500006,0.85625
3350,0.15625,0.871875,0.134375,0.890625
3360,0.125,0.871875,0.134375,0.896875
3370,0.16875,0.884375,0.13125001,0.878125
3380,0.15625,0.903125,0.1,0.903125
3390,0.165625,0.890625,0.081250004,0.875
3400,0.15937501,0.89687496,0.081250004,0.83124995
3410,0.1625,0.884375,0.109375,0.871875
3420,0.15312502,0.890625,0.125,0.846875
3430,0.15,0.89062494,0.115625,0.86249995
3440,0.121875,0.903125,0.118750006,0.890625
3450,0.15937501,0.91875005,0.090625,0.88125
3460,0.1375,0.89374995,0.09375,0.865625
3470,0.16250002,0.884375,0.071875006,0.86875
3480,0.16875,0.89374995,0.10625,0.87812495
3490,0.16875002,0.896875,0.087500006,0.85
3500,0.15,0.890625,0.115625,0.8875
3510,0.16875,0.89375,0.121875,0.88437504
3520,0.13125,0.89374995,0.090625,0.8625
3530,0.178125,0.9187499,0.1125,0.875
3540,0.16250001,0.871875,0.10625,0.85625005
3550,0.134375,0.875,0.09375,0.89374995
3560,0.16875,0.890625,0.10625,0.9
3570,0.1375,0.89374995,0.09375,0.9
3580,0.153125,0.88750005,0.05625,0.8656249
3590,0.1625,0.89687496,0.087500006,0.859375
3600,0.15,0.915625,0.11562501,0.91249996
3610,0.16250001,0.9125,0.125,0.87187505
3620,0.14999999,0.88125,0.134375,0.8375
3630,0.19375,0.89687496,0.096875,0.90625
3640,0.184375,0.88125,0.115625,0.8875
3650,0.184375,0.90625,0.10625,0.85625
3660,0.171875,0.91875,0.13125001,0.871875
3670,0.15625,0.91875005,0.109375,0.85625
3680,0.125,0.90625,0.10625,0.89374995
3690,0.16250001,0.903125,0.096875004,0.853125
3700,0.171875,0.890625,0.084375,0.85
3710,0.12812501,0.903125,0.128125,0.865625
3720,0.165625,0.896875,0.11875,0.84999996
3730,0.15312502,0.90625,0.121875,0.8625
3740,0.1625,0.87812495,0.13125001,0.86249995
3750,0.159375,0.928125,0.103125,0.875
3760,0.13125,0.91875,0.1,0.86875
3770,0.16250001,0.871875,0.10625,0.871875
3780,0.146875,0.884375,0.11562501,0.890625
3790,0.171875,0.915625,0.1375,0.853125
3800,0.15937501,0.91875,0.13125,0.88125
3810,0.128125,0.915625,0.08125,0.89375
3820,0.1375,0.928125,0.112500004,0.853125
3830,0.1375,0.884375,0.125,0.853125
3840,0.140625,0.884375,0.08125,0.85625005
3850,0.14375,0.890625,0.118750006,0.8874999
3860,0.15625,0.915625,0.109375,0.865625
3870,0.1625,0.89687496,0.121875,0.8625
3880,0.15,0.9125,0.09375,0.890625
3890,0.146875,0.9,0.0875,0.890625
3900,0.109375,0.93749994,0.09375,0.8625
3910,0.134375,0.90937495,0.146875,0.878125
3920,0.13750002,0.89062494,0.09375,0.871875
3930,0.171875,0.92499995,0.078125,0.853125
3940,0.159375,0.9,0.05625,0.878125
3950,0.15937501,0.921875,0.059375003,0.871875
3960,0.134375,0.89374995,0.14375,0.884375
3970,0.171875,0.896875,0.128125,0.88750005
3980,0.16875,0.9,0.11562501,0.871875
3990,0.1625,0.921875,0.08125,0.90000004
4000,0.15625,0.86875,0.0875,0.8375
4010,0.109375,0.928125,0.11875,0.884375
4020,0.128125,0.89687496,0.09375,0.86875
4030,0.134375,0.9375,0.118750006,0.896875
4040,0.134375,0.89375,0.08125,0.853125
4050,0.134375,0.90937495,0.106249996,0.89374995
4060,0.140625,0.91249996,0.1375,0.8875
4070,0.146875,0.89687496,0.115625,0.89375
4080,0.115625,0.953125,0.109375,0.871875
4090,0.13125001,0.91875,0.090625,0.91875
4100,0.153125,0.909375,0.134375,0.840625
4110,0.15625,0.921875,0.15625,0.859375
4120,0.1375,0.925,0.084375,0.8875
4130,0.16874999,0.915625,0.13125001,0.890625
4140,0.184375,0.90312505,0.09375,0.875
4150,0.1375,0.934375,0.075,0.90625
4160,0.14375001,0.896875,0.068749994,0.884375
4170,0.121874996,0.88124996,0.103125,0.90625
4180,0.13750002,0.93437505,0.10625,0.89374995
4190,0.121875,0.89374995,0.1,0.86875
4200,0.12812501,0.90625,0.11562501,0.9
4210,0.13125,0.9,0.084374994,0.84062505
4220,0.13749999,0.92499995,0.1,0.884375
4230,0.153125,0.915625,0.10625,0.878125
4240,0.14375,0.92499995,0.109375,0.9125
4250,0.140625,0.91249996,0.09375,0.884375
4260,0.146875,0.890625,0.103125,0.890625
4270,0.16250001,0.90625,0.090625,0.875
4280,0.15,0.909375,0.1,0.903125
4290,0.146875,0.915625,0.084375,0.8874999
4300,0.125,0.896875,0.14687501,0.865625
4310,0.13125,0.91875005,0.118750006,0.88750005
4320,0.12812501,0.925,0.109375,0.86875
4330,0.140625,0.9125,0.109375,0.9
4340,0.15937501,0.92499995,0.1125,0.875
4350,0.15625,0.909375,0.090625,0.890625
4360,0.171875,0.90937495,0.12812501,0.87812495
4370,0.1375,0.921875,0.128125,0.875
4380,0.146875,0.85625,0.08437501,0.88124996
4390,0.146875,0.90937495,0.121875,0.915625
4400,0.165625,0.890625,0.1375,0.9
4410,0.159375,0.90625,0.103125,0.9125
4420,0.1625,0.9125,0.10625,0.90625
4430,0.140625,0.915625,0.087500006,0.88125
4440,0.153125,0.9125,0.1125,0.86875
4450,0.134375,0.93125,0.087500006,0.89687496
4460,0.134375,0.91249996,0.13437499,0.921875
4470,0.12812501,0.9125,0.121874996,0.86875
4480,0.109375,0.92812496,0.125,0.884375
4490,0.140625,0.93125004,0.090625,0.87812495
4500,0.15937501,0.903125,0.10625,0.86562496
4510,0.1625,0.915625,0.13125,0.9
4520,0.103125,0.909375,0.11875,0.87812495
4530,0.121875,0.921875,0.125,0.89687496
4540,0.118750006,0.95,0.121874996,0.86875
4550,0.109375,0.921875,0.096875004,0.896875
4560,0.140625,0.940625,0.096875,0.890625
4570,0.12812501,0.903125,0.10000001,0.903125
4580,0.128125,0.91875,0.134375,0.89687496
4590,0.118750006,0.95,0.084375,0.859375
4600,0.109375,0.9,0.10000001,0.875
4610,0.121874996,0.91875,0.0625,0.865625
4620,0.15937501,0.934375,0.1,0.91875
4630,0.1625,0.915625,0.090625,0.8875
4640,0.16875,0.9375,0.1,0.915625
4650,0.140625,0.915625,0.075,0.88124996
4660,0.121875,0.925,0.084375,0.9
4670,0.125,0.9125,0.087500006,0.88750005
4680,0.118750006,0.8875,0.125,0.890625
4690,0.175,0.9375,0.128125,0.903125
4700,0.106249996,0.91249996,0.081250004,0.93125
4710,0.146875,0.921875,0.087500006,0.8875
4720,0.15,0.94374996,0.1125,0.88125
4730,0.14375001,0.9375,0.078125,0.85625005
4740,0.1125,0.89374995,0.10625,0.87812495
4750,0.118750006,0.946875,0.084375,0.91249996
4760,0.14375001,0.90937495,0.10625,0.890625
4770,0.17500001,0.915625,0.115624994,0.8875
4780,0.096875,0.93125,0.1125,0.90625
4790,0.13125,0.934375,0.118750006,0.89374995
4800,0.140625,0.925,0.096875,0.859375
4810,0.15937501,0.953125,0.103125006,0.89374995
4820,0.15625,0.93125,0.10937501,0.921875
4830,0.14375001,0.934375,0.09375,0.878125
4840,0.14375001,0.946875,0.10625,0.903125
4850,0.140625,0.9031249,0.118750006,0.86249995
4860,0.140625,0.93125,0.128125,0.89687496
4870,0.165625,0.903125,0.103125006,0.921875
4880,0.165625,0.909375,0.15937501,0.884375
4890,0.1625,0.915625,0.134375,0.909375
4900,0.165625,0.93125,0.109375,0.903125
4910,0.153125,0.94374996,0.134375,0.86875
4920,0.16250001,0.925,0.17500001,0.8875
4930,0.118750006,0.93125,0.115624994,0.890625
4940,0.146875,0.915625,0.106249996,0.915625
4950,0.146875,0.921875,0.109375,0.89375
4960,0.1125,0.915625,0.10625,0.90312505
4970,0.15,0.93125,0.125,0.86875
4980,0.14375001,0.9375,0.15,0.89374995
4990,0.153125,0.9375,0.140625,0.91249996
5000,0.12812501,0.94374996,0.096875,0.865625
5010,0.18125,0.94375,0.103125006,0.9125
5020,0.15,0.925,0.065625,0.87187505
5030,0.121874996,0.95,0.1,0.90625
5040,0.14375,0.928125,0.109375,0.89375
5050,0.109375,0.915625,0.13749999,0.853125
5060,0.153125,0.95625,0.087500006,0.8875
5070,0.118750006,0.95624995,0.103125006,0.878125
5080,0.13125,0.928125,0.09375,0.86875
5090,0.13125,0.95625,0.112500004,0.884375
5100,0.1875,0.9375,0.1375,0.88125
5110,0.140625,0.94062495,0.08125,0.921875
5120,0.14375,0.91875,0.087500006,0.85
5130,0.1625,0.9499999,0.10625,0.86562496
5140,0.15312499,0.921875,0.118750006,0.90937495
5150,0.134375,0.94375,0.11875,0.9125
5160,0.1375,0.9499999,0.13125001,0.871875
5170,0.15,0.92812496,0.118750006,0.903125
5180,0.121875,0.92499995,0.09375,0.91875
5190,0.13125,0.94062495,0.09375,0.89374995
5200,0.121875,0.925,0.1,0.91875
5210,0.15,0.940625,0.075,0.934375
5220,0.134375,0.934375,0.074999996,0.9125
5230,0.11562501,0.93125,0.10625,0.9
5240,0.13125,0.9375,0.103125006,0.903125
5250,0.109375,0.921875,0.084375,0.89687496
5260,0.13749999,0.91875005,0.09375,0.890625
5270,0.1375,0.946875,0.1,0.89374995
5280,0.12187501,0.921875,0.090625,0.915625
5290,0.128125,0.953125,0.087500006,0.90625
5300,0.11875,0.925,0.065625004,0.884375
5310,0.1375,0.94375,0.05,0.909375
5320,0.103125006,0.953125,0.096875,0.896875
5330,0.146875,0.921875,0.06875,0.875
5340,0.15625,0.95,0.096875,0.9
5350,0.15625,0.9375,0.087500006,0.903125
5360,0.1125,0.94375,0.075,0.88125
5370,0.15,0.9187499,0.056250002,0.90937495
5380,0.140625,0.946875,0.109375,0.896875
5390,0.14687501,0.95000005,0.09375,0.915625
5400,0.18125,0.946875,0.10000001,0.903125
5410,0.134375,0.90937495,0.090625,0.88124996
5420,0.134375,0.92812496,0.09375,0.909375
5430,0.125,0.92499995,0.1,0.90937495
5440,0.14687501,0.94062495,0.096875,0.896875
5450,0.13125,0.915625,0.109375,0.88125
5460,0.121875,0.946875,0.115625,0.92499995
5470,0.13125001,0.92499995,0.087500006,0.9125
5480,0.1375,0.925,0.112500004,0.88124996
5490,0.140625,0.946875,0.103125006,0.9125
5500,0.159375,0.9375,0.103125,0.890625
5510,0.109375,0.934375,0.084375,0.8875
5520,0.125,0.94375,0.11875,0.890625
5530,0.134375,0.921875,0.13125,0.9
5540,0.115625,0.940625,0.121875,0.89687496
5550,0.178125,0.91875005,0.146875,0.89687496
5560,0.134375,0.925,0.13125,0.9
5570,0.121875,0.915625,0.140625,0.86875
5580,0.13125,0.95000005,0.125,0.90625
5590,0.096875004,0.94375,0.125,0.8625
5600,0.1125,0.95,0.09375,0.88125
5610,0.10625,0.94374996,0.1,0.9
5620,0.11562501,0.940625,0.115625,0.915625
5630,0.15,0.91875,0.078125,0.89687496
5640,0.125,0.915625,0.090625,0.90937495
5650,0.121875,0.9625,0.075,0.90937495
5660,0.096875,0.909375,0.103125006,0.915625
5670,0.14375001,0.896875,0.071875,0.89375
5680,0.128125,0.928125,0.1,0.88124996
5690,0.078125,0.921875,0.05625,0.90937495
5700,0.128125,0.93125,0.065625004,0.9187499
5710,0.1625,0.94375,0.1,0.90625
5720,0.121875,0.946875,0.140625,0.89374995
5730,0.12812501,0.9375,0.096875,0.88125
5740,0.13125,0.93125,0.109375,0.86249995
5750,0.125,0.92812496,0.08125,0.89374995
5760,0.109375,0.925,0.09375,0.91249996
5770,0.1375,0.921875,0.0875,0.928125
5780,0.15625,0.95,0.103125006,0.884375
5790,0.121875,0.94062495,0.109375,0.91875
5800,0.10625,0.94062495,0.081250004,0.89687496
5810,0.1375,0.93125,0.09375,0.903125
5820,0.13125,0.95,0.071875,0.890625
5830,0.13125,0.928125,0.08125,0.9031249
5840,0.1125,0.915625,0.096875004,0.91249996
5850,0.11875,0.9375,0.112500004,0.89374995
5860,0.146875,0.94062495,0.078125,0.88125
5870,0.10000001,0.928125,0.0625,0.89374995
5880,0.14375,0.934375,0.09375,0.8875
5890,0.134375,0.9375,0.12812501,0.903125
5900,0.125,0.965625,0.06875,0.89375
