iter,task_train_loss_pre_optim,task_train_loss_post_optim,task_test_loss_pre_optim,task_test_loss_post_optim
2600,0.11754361,0.12144643,0.11854456,0.14296287
2610,0.121876016,0.15852728,0.14792809,0.12788832
2620,0.16141373,0.1414469,0.12406291,0.12355195
2630,0.12739487,0.15867923,0.14080328,0.17433831
2640,0.12141414,0.15576036,0.10226555,0.112180635
2650,0.11062497,0.13719971,0.12560058,0.14041698
2660,0.14774384,0.11573143,0.13636014,0.1118412
2670,0.15314406,0.11700476,0.105212525,0.14857183
2680,0.103297256,0.12649623,0.1173382,0.10220575
2690,0.11038511,0.11991739,0.10958168,0.129729
2700,0.11508812,0.14659154,0.11870895,0.14580837
2710,0.093208164,0.13181603,0.10475747,0.1360945
2720,0.10343322,0.13223961,0.1273635,0.13441893
2730,0.13143232,0.122300714,0.14925382,0.13394925
2740,0.12896788,0.12702996,0.14166789,0.14555952
2750,0.15482669,0.14647463,0.116363324,0.14393523
2760,0.13107063,0.11471541,0.09525701,0.13417071
2770,0.08817424,0.1357753,0.12215426,0.14249271
2780,0.09208976,0.14270033,0.12794644,0.10102627
2790,0.27216792,0.16656525,0.22250085,0.21369892
2800,0.25664312,0.14678779,0.19342244,0.15969877
2810,0.15208362,0.1408871,0.16498291,0.153043
2820,0.16368061,0.12878042,0.14808539,0.122123666
2830,0.15001172,0.120630994,0.14831595,0.097281136
2840,0.10941063,0.13170895,0.13861746,0.12857953
2850,0.14284033,0.10401994,0.116035506,0.15747777
2860,0.13875999,0.11370625,0.12562871,0.16682069
2870,0.11899325,0.105513826,0.16201246,0.13031107
2880,0.12059254,0.12634584,0.124319315,0.14757854
2890,0.16625518,0.11024718,0.15232532,0.13225108
2900,0.13693848,0.15316954,0.17171946,0.13065982
2910,0.1328935,0.12452828,0.10466613,0.11394062
2920,0.12963538,0.14923942,0.1142919,0.10202426
2930,0.13016681,0.110821456,0.1457102,0.1296817
2940,0.11575523,0.12837501,0.1320616,0.13465767
2950,0.11374384,0.096437,0.12820667,0.1381247
2960,0.16063482,0.09892808,0.13596246,0.14600424
2970,0.11814368,0.106451735,0.11752693,0.13947053
2980,0.16555704,0.13114296,0.10546119,0.13939771
2990,0.11005116,0.14817798,0.11177146,0.11209687
3000,0.13068867,0.123490386,0.17816922,0.12287978
3010,0.13213769,0.17524543,0.1155249,0.10175055
3020,0.12935877,0.13658112,0.12617606,0.10335902
3030,0.11422524,0.105423495,0.10742634,0.100260854
3040,0.1608998,0.11831957,0.12513635,0.13499469
3050,0.115887076,0.11726411,0.11351318,0.15362383
3060,0.1251366,0.11663094,0.11501517,0.124357924
3070,0.1468018,0.13005507,0.15756205,0.10681808
3080,0.09355822,0.10494259,0.09803733,0.15111613
3090,0.13020113,0.11503582,0.142614,0.11884091
3100,0.12662128,0.09954657,0.15337485,0.106468275
3110,0.12840337,0.09817986,0.16376205,0.13572699
3120,0.14137834,0.10077453,0.09762314,0.13143665
3130,0.12562394,0.1205647,0.15935245,0.12972149
3140,0.13937631,0.11820558,0.14073417,0.12720707
3150,0.10620065,0.124661796,0.11379771,0.14650652
3160,0.116729826,0.1168648,0.13938537,0.14071861
3170,0.29871604,0.13123783,0.30024,0.09513839
3180,0.23086429,0.12113726,0.24073964,0.120366946
3190,0.185279,2.5227668,0.30367002,0.11707155
3200,127.21669,1.9706584,178.90906,2.7110221
3210,13.990823,0.80815923,7.405094,0.6292515
3220,0.36432233,0.2608764,0.34137005,0.2296001
3230,0.7369458,0.21882063,0.61241585,0.23570658
3240,0.5137355,0.119672745,0.58581996,0.1299016
3250,0.676268,0.09132224,0.6348775,0.13719463
3260,0.79229486,0.1462479,0.76287746,0.12967286
3270,0.7983746,0.15445551,0.6430507,0.15869322
3280,0.7468557,0.13779472,0.83216906,0.16427939
3290,0.7148618,0.08537032,0.7131808,0.13334526
3300,0.6877023,0.12560779,0.6457422,0.1466501
3310,0.61633545,0.123115495,0.67921287,0.11306836
3320,0.6229764,0.13522854,0.6527925,0.12835082
3330,0.6296792,0.13271809,0.64752245,0.14724973
3340,0.55024374,0.16636956,0.53870034,0.15526766
3350,0.49163702,0.128476,0.47775194,0.14236817
3360,0.42262155,0.12846296,0.44792,0.108925216
3370,0.54251504,0.14087823,0.4453698,0.13659939
3380,0.49047673,0.12367435,0.44264284,0.113464944
3390,0.5142252,0.163159,0.39075005,0.13062605
3400,0.34787643,0.121284395,0.4255075,0.119172275
3410,0.43597794,0.13426203,0.45812094,0.14246845
3420,0.45083,0.12087946,0.4694546,0.14882821
3430,0.43750152,0.13397805,0.37775755,0.115360245
3440,0.46943575,0.12983909,0.46935982,0.12118098
3450,0.4497121,0.13062653,0.37694138,0.12762311
3460,0.44224957,0.10195623,0.48125154,0.11097784
3470,0.5055727,0.12976134,0.46106213,0.12564126
3480,0.43163222,0.14723995,0.5426085,0.1226232
3490,0.44741064,0.12718746,0.4196001,0.11551881
3500,0.44705057,0.13028027,0.47720215,0.124671645
3510,0.43279374,0.10721015,0.43233383,0.11536746
3520,0.44952512,0.12166338,0.47608578,0.13198449
3530,0.39524412,0.11802942,0.41118383,0.109812096
3540,0.39162493,0.13519749,0.38998723,0.121384785
3550,0.34777546,0.08248899,0.37236825,0.13781889
3560,0.4713273,0.13064182,0.43184835,0.1440022
3570,0.49214786,0.13734178,0.39771155,0.13607529
3580,0.4103818,0.117632344,0.55428326,0.15404762
3590,0.41845226,0.10589086,0.43747902,0.11355696
3600,0.42766175,0.12141042,0.42468864,0.12267058
3610,0.48200345,0.09129459,0.39316404,0.14826678
3620,0.4216019,0.10583396,0.4034586,0.121050216
3630,0.33612052,0.13935563,0.40227348,0.1269016
3640,0.44510812,0.12210987,0.437471,0.1508463
3650,0.37774426,0.124885626,0.3815473,0.1539486
3660,0.3966685,0.110377714,0.41393107,0.14126424
3670,0.4126734,0.11386859,0.37839967,0.1285058
3680,0.40674412,0.15079132,0.41378963,0.14508218
3690,0.36899313,0.13247612,0.37636647,0.11246467
3700,0.50124174,0.12802832,0.43112674,0.13256177
3710,0.49671513,0.116721585,0.41491157,0.09746739
3720,0.49737793,0.11971307,0.47873145,0.0806472
3730,0.47741967,0.14296708,0.40426937,0.11617574
3740,0.48899078,0.10971711,0.5629535,0.10718719
3750,0.5257224,0.12844573,0.4632907,0.08666657
3760,0.54754305,0.11621311,0.43742856,0.10436651
3770,0.4621004,0.09904051,0.45446116,0.13580605
3780,0.44076842,0.1096824,0.49596548,0.12320943
3790,0.51571023,0.11965959,0.48366442,0.112056196
3800,0.38709295,0.13792686,0.39743873,0.16143136
3810,0.49487185,0.1380544,0.4867245,0.11659653
3820,0.43613374,0.10740721,0.46303904,0.12708503
3830,0.43405947,0.1200421,0.42084324,0.12766908
3840,0.4736046,0.08874987,0.49222875,0.12346135
3850,0.43415534,0.09096706,0.4274643,0.13803759
3860,0.44436288,0.14181902,0.44253635,0.119400084
3870,0.42986965,0.14074916,0.39211082,0.119341314
3880,0.4307655,0.12580046,0.41782856,0.12937537
3890,0.45837072,0.11631224,0.4805121,0.16828302
3900,0.44985604,0.13560876,0.4520859,0.15693806
3910,0.44114617,0.1444684,0.4419052,0.1306556
3920,0.38161743,0.12655024,0.42233935,0.119176745
3930,0.42919293,0.11707558,0.47156984,0.14554211
3940,0.44018447,0.13277826,0.43064746,0.14994866
3950,0.47351134,0.11604922,0.46152854,0.123376265
3960,0.41163704,0.13865364,0.5111623,0.113387704
3970,0.433782,0.13762966,0.36237815,0.1453749
3980,0.42189074,0.119947754,0.4428737,0.12123094
3990,0.5124703,0.10862227,0.43872094,0.12070545
4000,0.43600392,0.17132163,0.46262443,0.13992676
4010,0.4197107,0.14087102,0.3927114,0.15347968
4020,0.37423438,0.13859719,0.3918479,0.14696068
4030,0.4078633,0.1348173,0.45577317,0.10825574
4040,0.4121416,0.11979735,0.3716163,0.111260995
4050,0.39449495,0.13748877,0.3430536,0.15056574
4060,0.39272994,0.1319004,0.39065117,0.11957323
4070,0.51325345,0.11230072,0.4196428,0.0932084
4080,0.2981336,0.108636245,0.4137894,0.09700489
4090,0.3754003,0.11829343,0.38194382,0.113744296
4100,0.35702896,0.13454959,0.44819164,0.14209664
4110,0.47479236,0.1197439,0.41309738,0.122225255
4120,0.45081237,0.083868936,0.41117826,0.11096968
4130,0.3788623,0.12058107,0.40572575,0.0956769
4140,0.4495089,0.09656674,0.31179813,0.14497085
4150,0.33583605,0.15024301,0.4122758,0.12458797
4160,0.41389096,0.11588539,0.4279537,0.109316856
4170,0.4201728,0.14204448,0.49466586,0.11085579
4180,0.41590554,0.12639649,0.46967453,0.123786196
4190,0.4478488,0.12435968,0.3720677,0.13601038
4200,0.40153944,0.09768604,0.47053957,0.13486603
4210,0.45078817,0.13883357,0.39918154,0.08750111
4220,0.4515987,0.1397216,0.3650375,0.1395869
4230,0.535463,0.12054029,0.40349478,0.1434527
4240,0.35614464,0.1476529,0.36529797,0.15140966
4250,0.458387,0.15636197,0.5031723,0.11754703
4260,0.5368009,0.1494341,0.36545217,0.13076453
4270,0.38531473,0.11852661,0.4250483,0.14875755
4280,0.41926372,0.112114966,0.45113233,0.14327356
4290,0.38695142,0.131973,0.44991195,0.12475937
4300,0.3718832,0.10940039,0.43846583,0.11095555
4310,0.3963138,0.121655725,0.4706098,0.11617343
4320,0.46439314,0.14907017,0.399225,0.08834368
4330,0.44725925,0.1487042,0.43406615,0.1452542
4340,0.44511208,0.13900249,0.42556208,0.096411124
4350,0.40479252,0.11138841,0.34635875,0.13136582
4360,0.4319047,0.096292615,0.32249707,0.11490782
4370,0.3562726,0.13942766,0.33689278,0.10019448
4380,0.40513813,0.1214652,0.37574506,0.13817954
4390,0.3320241,0.101109974,0.41680723,0.12539381
4400,0.34801278,0.122837275,0.4345586,0.13080934
4410,0.4068915,0.109883845,0.4216467,0.10901372
4420,0.4609819,0.12772387,0.47148508,0.12852958
4430,0.4300242,0.16219485,0.3872217,0.119645685
4440,0.4094864,0.1454236,0.44622344,0.1362208
4450,0.4433192,0.13070881,0.4482483,0.16106352
4460,0.44221842,0.15142259,0.42781547,0.12664232
4470,0.4713756,0.1332597,0.37748092,0.09113644
4480,0.43917656,0.15834355,0.39101827,0.14208227
4490,0.4294243,0.1251981,0.3806963,0.14825204
4500,0.47581393,0.10962695,0.4669521,0.13823831
4510,0.5493538,0.08491734,0.42833441,0.1197896
4520,0.57228696,0.1076881,0.46024123,0.124342024
4530,0.50915956,0.12711196,0.47595143,0.11127397
4540,0.4581806,0.15648258,0.507516,0.12048813
4550,0.5430573,0.12567197,0.54381573,0.15467879
4560,0.5031941,0.13993382,0.48895365,0.13844405
4570,0.416088,0.097145855,0.5096028,0.12085048
4580,0.40407842,0.13330409,0.43006867,0.120423645
4590,0.3632998,0.122843936,0.41042542,0.15913762
4600,0.3933792,0.13265683,0.42524013,0.11499477
4610,0.54218036,0.11934157,0.37301916,0.1297255
4620,0.3885578,0.1082049,0.3766099,0.12567048
4630,0.41650438,0.11345294,0.40112916,0.15702882
4640,0.41616237,0.14453995,0.39469427,0.13660851
4650,0.4813437,0.09264809,0.42193383,0.11609432
4660,0.34572393,0.16354391,0.43807533,0.17027465
4670,0.5019624,0.10027041,0.4919154,0.13016587
4680,0.51469636,0.1100427,0.42770386,0.12667046
4690,0.40631312,0.108904466,0.42548478,0.13029754
4700,0.44217277,0.11163979,0.41274965,0.1352951
4710,0.44416106,0.1162445,0.43010628,0.096023984
4720,0.4806479,0.14374444,0.34098315,0.14862859
4730,0.4393502,0.12082623,0.44156596,0.11015483
4740,0.4742819,0.10536218,0.42128402,0.12950446
4750,0.44370562,0.13110143,0.44934958,0.16176341
4760,0.3962698,0.11177212,0.3754335,0.12171932
4770,0.5055309,0.10593802,0.41454756,0.14698656
4780,0.365341,0.12480461,0.4650337,0.1357114
4790,0.43199027,0.111473724,0.38158667,0.1468587
4800,0.4431125,0.12298249,0.41260675,0.09836756
4810,0.36390227,0.15500598,0.35989577,0.1523107
4820,0.38671887,0.14193657,0.38459498,0.13367462
4830,0.49207628,0.12432948,0.43703225,0.10837671
4840,0.42475748,0.14114371,0.45031145,0.13266651
4850,0.5052494,0.13563591,0.44255298,0.1383158
4860,0.5307104,0.13191245,0.4670676,0.111981936
4870,0.5008603,0.13386317,0.46840897,0.1098596
4880,0.43797553,0.112753116,0.4515447,0.14806238
4890,0.4460622,0.08966252,0.40058124,0.1141727
4900,0.4378002,0.12708415,0.33299676,0.1326784
4910,0.38663602,0.14781144,0.35682625,0.1286609
4920,0.40974152,0.10940185,0.4528614,0.09805542
4930,0.48204377,0.13912694,0.48998842,0.14208564
4940,0.45654196,0.11627399,0.50047946,0.1237977
4950,0.4832774,0.07622154,0.49856234,0.16647428
4960,0.52366877,0.12575476,0.4626047,0.109495826
4970,0.4477379,0.12941858,0.49046215,0.13366291
4980,0.4172234,0.16580866,0.42832065,0.13186708
4990,0.46517712,0.09393213,0.46673697,0.13693307
