iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
1860,0.17500001,0.7375,0.09375,0.7125
1870,0.14375001,0.73125,0.1,0.73125005
1880,0.1375,0.78125,0.10625,0.76874995
1890,0.19375,0.84999996,0.125,0.74375
1900,0.15625,0.7125,0.1,0.7625
1910,0.15,0.81875,0.11875,0.70624995
1920,0.17500001,0.80625004,0.05625,0.8125
1930,0.1375,0.725,0.081250004,0.69374996
1940,0.15,0.81874996,0.075,0.7625
1950,0.15625,0.75,0.09375,0.71875
1960,0.125,0.7625,0.075,0.75625
1970,0.1125,0.80625,0.1375,0.75625
1980,0.125,0.775,0.10625,0.7312499
1990,0.13125,0.75625,0.075,0.73125
2000,0.17500001,0.79375,0.081250004,0.79375
2010,0.1375,0.8,0.075,0.79375
2020,0.17500001,0.875,0.10625,0.80625
2030,0.15,0.81875,0.1125,0.78125
2040,0.18125,0.76250005,0.075,0.7875
2050,0.17500001,0.85,0.06875,0.73125
2060,0.18125,0.74375004,0.13125,0.7875
2070,0.1,0.76250005,0.1375,0.75625
2080,0.1375,0.78125,0.10625,0.7
2090,0.16875,0.8375,0.081250004,0.73125
2100,0.1125,0.77500004,0.0625,0.75625
2110,0.10625,0.75,0.1375,0.7125
2120,0.18125,0.7625,0.04375,0.73125
2130,0.16875002,0.83124995,0.1125,0.74375
2140,0.16250001,0.79375,0.0625,0.74375
2150,0.16875002,0.7875,0.1,0.78125
2160,0.16875002,0.84375,0.04375,0.75
2170,0.13125,0.75,0.081250004,0.725
2180,0.15625001,0.8,0.075,0.73125005
2190,0.15,0.7375,0.075,0.73125
2200,0.19375001,0.7875,0.1125,0.74375004
2210,0.118750006,0.81875,0.08125,0.725
2220,0.2,0.80625,0.056250002,0.7125
2230,0.15625,0.81874996,0.10625,0.71875
2240,0.1375,0.80625,0.1,0.79375
2250,0.2125,0.85625,0.125,0.7687501
2260,0.1625,0.775,0.10625,0.775
2270,0.14375,0.85,0.10625,0.80625004
2280,0.13125,0.77500004,0.087500006,0.75625
2290,0.14375001,0.76874995,0.08125,0.84375
2300,0.125,0.8,0.087500006,0.7875
2310,0.15625,0.83125,0.081250004,0.78125
2320,0.16250001,0.83125,0.075,0.75
2330,0.13125001,0.8125,0.14375,0.75
2340,0.16875,0.775,0.05625,0.74375
2350,0.1375,0.75625,0.081250004,0.75
2360,0.112500004,0.775,0.1375,0.7875
2370,0.1375,0.86875,0.15,0.775
2380,0.15625,0.80625004,0.0625,0.78125
2390,0.18125,0.7937499,0.118750006,0.78125
2400,0.16250001,0.79375005,0.08125,0.81875
2410,0.17500001,0.84375,0.05625,0.7375
2420,0.1375,0.78125,0.1125,0.7875
2430,0.13125,0.8125,0.09375,0.74375
2440,0.14375001,0.84375,0.09375,0.80625
2450,0.125,0.85625,0.1,0.79375
2460,0.1625,0.85,0.08125,0.7625
2470,0.1125,0.79375005,0.10625,0.75625
2480,0.125,0.81875,0.112500004,0.79375005
2490,0.16875,0.75625,0.09375,0.80625
2500,0.1625,0.83124995,0.075,0.79375
2510,0.125,0.875,0.112500004,0.825
2520,0.15625,0.8125,0.1,0.8125
2530,0.19375,0.8625,0.1,0.81874996
2540,0.22500001,0.79999995,0.06875,0.74375
2550,0.125,0.86875,0.06875,0.7624999
2560,0.1125,0.85,0.1,0.82500005
2570,0.11875,0.8125,0.09375,0.70624995
2580,0.10625,0.76875,0.1,0.7625
2590,0.0625,0.80625,0.09375,0.78125
2600,0.118750006,0.83125,0.08125,0.80625
2610,0.15625,0.82500005,0.09375,0.79375
2620,0.15625,0.86875,0.1125,0.82500005
2630,0.1625,0.825,0.075,0.78125
2640,0.125,0.825,0.081250004,0.775
2650,0.13125,0.84375,0.1375,0.84375
2660,0.15,0.7875,0.1125,0.8375
2670,0.15625,0.88125,0.0875,0.81874996
2680,0.18125,0.79999995,0.10625,0.79375005
2690,0.14375,0.84375,0.1,0.73125005
2700,0.15625,0.85625005,0.1,0.79375
2710,0.14999999,0.825,0.1,0.83124995
2720,0.1875,0.8,0.08125,0.8125
2730,0.1,0.89374995,0.118750006,0.76875
2740,0.1375,0.88125,0.118750006,0.775
2750,0.18125,0.85,0.08125,0.775
2760,0.1375,0.83125,0.075,0.81875
2770,0.14375,0.8875,0.09375,0.80625
2780,0.16874999,0.86875,0.14375,0.8
2790,0.1125,0.83124995,0.15625,0.76874995
2800,0.13125,0.83125,0.10625,0.78125
2810,0.118750006,0.81875,0.125,0.82500005
2820,0.16875002,0.84375,0.09375,0.76874995
2830,0.1375,0.85625005,0.09375,0.8249999
2840,0.118750006,0.825,0.1,0.825
2850,0.16250001,0.88125,0.1,0.81875
2860,0.1375,0.875,0.05625,0.825
2870,0.075,0.88124996,0.118750006,0.8125
2880,0.14375,0.85,0.05625,0.80625
2890,0.125,0.85,0.10625,0.79999995
2900,0.09375,0.88124996,0.1,0.76875
2910,0.18125,0.825,0.1,0.84375
2920,0.13749999,0.8125,0.10625,0.78125
2930,0.14375001,0.83124995,0.0875,0.78125
2940,0.1375,0.8625001,0.075,0.8125
2950,0.15625,0.85625,0.118750006,0.825
2960,0.1375,0.85,0.087500006,0.775
2970,0.15,0.8375,0.087500006,0.84375
2980,0.125,0.79999995,0.13125,0.76874995
2990,0.13125,0.85,0.15,0.79375005
3000,0.16875,0.8375,0.125,0.79999995
3010,0.16874999,0.84375,0.09375,0.8125
3020,0.1625,0.84375,0.09375,0.76875
3030,0.16875,0.83750004,0.13125,0.81875
3040,0.16250001,0.80625,0.10625,0.78125
3050,0.1125,0.84999996,0.1375,0.83125
3060,0.14375001,0.8875,0.15625,0.76874995
3070,0.15,0.88125,0.1,0.79999995
3080,0.13125001,0.85,0.14375,0.8
3090,0.16874999,0.9,0.10625,0.8125
3100,0.15,0.85625005,0.125,0.84375
3110,0.1375,0.80625,0.06875,0.79375005
3120,0.081250004,0.9125,0.125,0.88125
3130,0.14375,0.81875,0.118750006,0.7875
3140,0.15625,0.84375,0.09375,0.825
3150,0.125,0.8875,0.08125,0.84999996
3160,0.14375001,0.79375005,0.13125001,0.81875
3170,0.1625,0.86875,0.118750006,0.85
3180,0.1375,0.86875,0.08125,0.85
3190,0.16875002,0.86875,0.118750006,0.85
3200,0.19375,0.86875,0.075,0.8375
3210,0.10625,0.85,0.10625,0.775
3220,0.13125,0.83125,0.11875,0.73749995
3230,0.15625,0.83124995,0.09375,0.83124995
3240,0.1625,0.85625,0.10625,0.80625004
3250,0.10625,0.86875,0.09375,0.77500004
3260,0.1375,0.85,0.14375001,0.85625005
3270,0.118750006,0.85,0.18125,0.81875
3280,0.125,0.9,0.1625,0.875
3290,0.14375001,0.86249995,0.09375,0.8625
3300,0.112500004,0.86875,0.15625,0.83124995
3310,0.125,0.83124995,0.1375,0.825
3320,0.09375,0.86875,0.09375,0.7625
3330,0.11875,0.8875,0.08125,0.85
3340,0.125,0.84375,0.10625,0.86875
3350,0.112500004,0.85,0.11875,0.83125
3360,0.075,0.85625005,0.09375,0.7875
3370,0.15,0.85625,0.15625,0.8375
3380,0.1,0.875,0.087500006,0.89374995
3390,0.112500004,0.88125,0.106249996,0.82500005
3400,0.16875,0.875,0.118750006,0.825
3410,0.1625,0.91875005,0.118750006,0.84999996
3420,0.08125,0.88125,0.081250004,0.83125
3430,0.15,0.86875,0.15,0.79999995
3440,0.14375,0.85,0.112500004,0.8
3450,0.13125,0.85625005,0.1,0.86249995
3460,0.10625,0.89374995,0.1125,0.91875
3470,0.125,0.86249995,0.112500004,0.84375
3480,0.10625,0.80625,0.18125,0.83750004
3490,0.1625,0.85625,0.18125,0.86249995
3500,0.125,0.89374995,0.21249999,0.85
3510,0.075,0.875,0.15625,0.78125
3520,0.09375,0.89374995,0.16875,0.875
3530,0.15625,0.91875,0.112500004,0.88125
3540,0.10000001,0.91249996,0.17500001,0.90625
3550,0.1375,0.88125,0.1625,0.8375
3560,0.125,0.8625,0.09375,0.8375
3570,0.09375,0.875,0.16875,0.85625005
3580,0.09375,0.88124996,0.112500004,0.8125
3590,0.1375,0.86249995,0.13125,0.8
3600,0.075,0.84375,0.125,0.86249995
3610,0.125,0.9,0.087500006,0.8875
