iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
910,0.275,0.6,0.22500001,0.6125
920,0.2,0.63750005,0.1625,0.7125
930,0.17500001,0.6750001,0.16250001,0.70000005
940,0.1875,0.65,0.2,0.6625
950,0.175,0.63750005,0.2,0.7375
960,0.1375,0.625,0.1875,0.5875
970,0.27499998,0.63750005,0.2,0.6625
980,0.225,0.7,0.1875,0.70000005
990,0.2125,0.76250005,0.1875,0.63750005
1000,0.1625,0.625,0.2,0.6875
1010,0.17500001,0.725,0.1875,0.725
1020,0.17500001,0.725,0.175,0.57500005
1030,0.175,0.75,0.10000001,0.575
1040,0.16250001,0.71250004,0.2375,0.6875
1050,0.3,0.6125,0.2625,0.625
1060,0.1875,0.63750005,0.25,0.6875
1070,0.1875,0.6750001,0.225,0.65000004
1080,0.175,0.63750005,0.125,0.6625
1090,0.225,0.7125,0.175,0.775
1100,0.17500001,0.6750001,0.2,0.675
1110,0.225,0.7375,0.225,0.725
1120,0.27499998,0.6750001,0.2,0.5625
1130,0.2,0.7,0.125,0.70000005
1140,0.25,0.6875,0.25,0.725
1150,0.225,0.725,0.1625,0.76250005
1160,0.225,0.71250004,0.2625,0.75
1170,0.175,0.725,0.2,0.63750005
1180,0.23750001,0.725,0.2125,0.7875
1190,0.22500001,0.725,0.27499998,0.71250004
1200,0.125,0.6875,0.23750001,0.7375001
1210,0.2125,0.6625,0.17500001,0.7625
1220,0.22500001,0.76250005,0.26250002,0.71250004
1230,0.1875,0.775,0.22500001,0.7625
1240,0.225,0.6625,0.225,0.71250004
1250,0.2,0.7125,0.15,0.70000005
1260,0.225,0.71250004,0.175,0.6125001
1270,0.1875,0.77500004,0.125,0.7
1280,0.23750001,0.70000005,0.28750002,0.68750006
1290,0.2,0.725,0.25,0.75
1300,0.20000002,0.725,0.17500001,0.6625
1310,0.23750001,0.76250005,0.1875,0.725
1320,0.1875,0.75,0.1375,0.7125
1330,0.175,0.71250004,0.2,0.725
1340,0.1,0.6875,0.22500001,0.675
1350,0.2125,0.5875,0.2,0.70000005
1360,0.1875,0.775,0.15,0.7875
1370,0.2125,0.67499995,0.1125,0.63750005
1380,0.175,0.675,0.25,0.8125
1390,0.1875,0.6875,0.15,0.725
1400,0.23750001,0.70000005,0.22500001,0.76250005
1410,0.2125,0.825,0.2125,0.825
1420,0.275,0.725,0.15,0.7125
1430,0.22500001,0.775,0.1375,0.79999995
1440,0.1625,0.65,0.2375,0.725
1450,0.225,0.70000005,0.2125,0.6625
1460,0.17500001,0.63750005,0.225,0.775
1470,0.225,0.7375,0.1875,0.7125
1480,0.175,0.7375,0.17500001,0.76250005
1490,0.2,0.7375,0.2,0.7625
1500,0.15,0.77500004,0.2375,0.775
1510,0.2125,0.65,0.225,0.6875
1520,0.16250001,0.7375,0.275,0.8125
1530,0.2125,0.7625,0.2,0.675
1540,0.2125,0.775,0.1875,0.76250005
1550,0.15,0.75,0.23750001,0.725
1560,0.16250001,0.70000005,0.1875,0.775
1570,0.2125,0.7875,0.1625,0.7375
1580,0.20000002,0.63750005,0.2625,0.7375
1590,0.22500001,0.71250004,0.275,0.77500004
1600,0.16250001,0.77500004,0.25,0.675
1610,0.2125,0.75,0.1875,0.70000005
1620,0.1875,0.675,0.2,0.75
1630,0.20000002,0.75,0.2125,0.75
1640,0.1875,0.7875,0.225,0.75
1650,0.2,0.76250005,0.2125,0.76250005
1660,0.19999999,0.7125,0.2125,0.7375
1670,0.2,0.70000005,0.17500001,0.725
1680,0.225,0.65,0.2125,0.675
1690,0.1875,0.85,0.225,0.7375
1700,0.2,0.7375,0.2125,0.72499996
1710,0.2,0.675,0.16250001,0.77500004
1720,0.17500001,0.77500004,0.225,0.75
1730,0.1625,0.7375,0.175,0.77500004
1740,0.2125,0.65,0.1875,0.7375
1750,0.2,0.8,0.22500001,0.725
1760,0.2,0.725,0.15,0.65000004
1770,0.2125,0.8125,0.225,0.7375
1780,0.225,0.7125,0.17500001,0.7
1790,0.2,0.71250004,0.225,0.8125
1800,0.15,0.82500005,0.22500001,0.7375001
1810,0.2,0.76250005,0.1375,0.7375
1820,0.15,0.8375,0.23750001,0.8125
1830,0.225,0.775,0.125,0.8
1840,0.1875,0.775,0.2,0.75
1850,0.1375,0.775,0.1375,0.8
1860,0.2375,0.725,0.225,0.70000005
1870,0.175,0.75,0.2375,0.7875
1880,0.20000002,0.7875,0.17500001,0.85
1890,0.25,0.82500005,0.2,0.8125
1900,0.2125,0.7375,0.2,0.75
1910,0.2,0.725,0.23750001,0.8
1920,0.2375,0.82500005,0.175,0.675
1930,0.1375,0.775,0.25,0.75
1940,0.20000002,0.8375,0.225,0.7875
1950,0.2125,0.75,0.2,0.6625
1960,0.2125,0.725,0.2,0.7375
1970,0.22500001,0.73749995,0.20000002,0.8
1980,0.17500001,0.7375,0.225,0.83750004
1990,0.2125,0.6875,0.26250002,0.775
2000,0.25,0.77500004,0.225,0.775
2010,0.125,0.65,0.22500001,0.76250005
2020,0.175,0.725,0.1875,0.7375
2030,0.175,0.70000005,0.2125,0.8
2040,0.2125,0.8125,0.275,0.68750006
2050,0.25,0.8375,0.17500001,0.7875
2060,0.2125,0.75,0.22500001,0.775
2070,0.2,0.7875,0.2125,0.82500005
2080,0.17500001,0.775,0.2125,0.7875
2090,0.2,0.8,0.1875,0.82500005
2100,0.2375,0.76250005,0.2,0.7375
2110,0.1875,0.8,0.1375,0.73749995
2120,0.225,0.7625,0.1875,0.7125
2130,0.1875,0.65000004,0.2,0.7875
2140,0.1375,0.7125,0.2,0.8
2150,0.17500001,0.7375,0.1375,0.8125
2160,0.17500001,0.76250005,0.26250002,0.7875
2170,0.125,0.68750006,0.1375,0.7625
2180,0.2125,0.8125,0.2125,0.71250004
2190,0.32500002,0.825,0.175,0.7875
2200,0.25,0.83750004,0.22500001,0.76250005
2210,0.17500001,0.85,0.275,0.8625
2220,0.2125,0.75,0.23750001,0.7
2230,0.25,0.8625,0.2,0.77500004
2240,0.1875,0.75,0.125,0.7625
2250,0.2,0.7875,0.2125,0.82500005
2260,0.2625,0.8,0.23750001,0.775
2270,0.17500001,0.775,0.23750001,0.725
2280,0.1875,0.7875,0.23750001,0.75
2290,0.23750001,0.7375,0.23750001,0.8125
2300,0.25,0.86249995,0.2,0.7375
2310,0.15,0.8625,0.2125,0.7625
2320,0.23750001,0.7125,0.17500001,0.7375
2330,0.1875,0.6750001,0.225,0.8125
2340,0.17500001,0.75,0.1375,0.85
2350,0.17500001,0.82500005,0.15,0.8
2360,0.1875,0.7875,0.17500001,0.7875
2370,0.275,0.7875,0.16250001,0.70000005
2380,0.112500004,0.675,0.16250001,0.71250004
2390,0.1875,0.7375001,0.16250001,0.70000005
2400,0.17500001,0.775,0.2375,0.7875
2410,0.17500001,0.8375,0.2375,0.79999995
2420,0.1625,0.85,0.1625,0.8375
2430,0.15,0.775,0.1625,0.7625
2440,0.2,0.85,0.22500001,0.8
2450,0.1875,0.70000005,0.17500001,0.82500005
2460,0.2,0.75,0.1375,0.76250005
2470,0.125,0.8375,0.2375,0.825
2480,0.23750001,0.78749996,0.2125,0.70000005
2490,0.2125,0.75,0.2,0.8125
2500,0.15,0.83750004,0.1875,0.775
2510,0.17500001,0.7125,0.15,0.775
2520,0.2125,0.8125,0.2125,0.75
2530,0.2625,0.75,0.1875,0.70000005
2540,0.1875,0.7875,0.2,0.76250005
2550,0.1875,0.7875,0.2,0.725
2560,0.125,0.7875,0.2,0.85
2570,0.2125,0.7375,0.2125,0.8
2580,0.1875,0.9,0.175,0.7875
2590,0.2625,0.76250005,0.2625,0.75
2600,0.28750002,0.8,0.22500001,0.7875
2610,0.23750001,0.725,0.1125,0.85
2620,0.15,0.775,0.2875,0.8375
2630,0.1375,0.82500005,0.1875,0.71250004
2640,0.1375,0.8625,0.25,0.8125
2650,0.16250001,0.75,0.20000002,0.775
2660,0.1875,0.8375,0.17500001,0.8
2670,0.17500001,0.825,0.22500001,0.8
2680,0.275,0.8,0.23750001,0.75
2690,0.2,0.7875,0.17500001,0.77500004
2700,0.1875,0.8375,0.2,0.8125
2710,0.2,0.7875,0.2125,0.775
2720,0.2,0.725,0.23750001,0.775
2730,0.2125,0.775,0.1625,0.7375001
2740,0.1625,0.77500004,0.17500001,0.79999995
2750,0.225,0.8125,0.17500001,0.7875
2760,0.2,0.8,0.275,0.775
2770,0.1625,0.775,0.1875,0.7375
2780,0.17500001,0.725,0.2125,0.7875
2790,0.225,0.7875,0.23750001,0.77500004
2800,0.275,0.8125,0.17500001,0.82500005
2810,0.1875,0.775,0.17500001,0.825
2820,0.22500001,0.7875,0.23750001,0.70000005
2830,0.17500001,0.86249995,0.26250002,0.7875
2840,0.1625,0.7875,0.22500001,0.75
2850,0.2125,0.7625,0.1875,0.7375
2860,0.1875,0.7875,0.17500001,0.84999996
2870,0.225,0.775,0.175,0.8
2880,0.22500001,0.775,0.175,0.7875
2890,0.2125,0.775,0.17500001,0.875
2900,0.275,0.82500005,0.112500004,0.76250005
2910,0.2,0.8125,0.1125,0.6875
2920,0.22500001,0.8625,0.20000002,0.7625
2930,0.16250001,0.875,0.1875,0.8375
2940,0.25,0.7875,0.1375,0.77500004
2950,0.225,0.75,0.20000002,0.7875
2960,0.1,0.8,0.1875,0.7875
2970,0.25,0.76250005,0.1625,0.875
2980,0.1375,0.7875,0.15,0.75
2990,0.1875,0.8125,0.1875,0.77500004
3000,0.16250001,0.85,0.2375,0.6625
3010,0.2125,0.8625,0.2125,0.775
3020,0.22500001,0.8625,0.1875,0.775
3030,0.225,0.82500005,0.1875,0.82500005
3040,0.1625,0.83750004,0.1875,0.8
3050,0.2125,0.8125,0.1625,0.83750004
3060,0.2125,0.8125,0.2125,0.9125
3070,0.22500001,0.82500005,0.225,0.8125
3080,0.2375,0.8375,0.2125,0.8375
3090,0.2125,0.7875,0.1875,0.76250005
3100,0.16250001,0.775,0.1125,0.7625
3110,0.225,0.775,0.2125,0.8
3120,0.1875,0.825,0.1625,0.76250005
3130,0.2,0.825,0.2,0.8125
3140,0.16250001,0.79999995,0.225,0.7375
3150,0.2125,0.82500005,0.2125,0.7875
3160,0.17500001,0.875,0.1875,0.875
3170,0.19999999,0.8125,0.2125,0.75
3180,0.17500001,0.7875,0.2125,0.76250005
3190,0.15,0.82500005,0.17500001,0.8
3200,0.22500001,0.8875,0.1875,0.8375
3210,0.1625,0.8,0.1375,0.77500004
3220,0.2375,0.82500005,0.2125,0.675
3230,0.2,0.8125,0.2625,0.775
3240,0.17500001,0.85,0.1375,0.875
3250,0.2125,0.7875,0.17500001,0.82500005
3260,0.17500001,0.8125,0.275,0.8
3270,0.12500001,0.82500005,0.2,0.71250004
3280,0.17500001,0.9,0.15,0.775
3290,0.175,0.775,0.2125,0.75
3300,0.2125,0.84999996,0.23750001,0.85
3310,0.28750002,0.8,0.2,0.7875
3320,0.25,0.82500005,0.175,0.76250005
3330,0.2,0.8125,0.2125,0.85
3340,0.1875,0.8,0.17500001,0.7875
3350,0.2,0.825,0.25,0.8125
3360,0.25,0.8875,0.2375,0.8375
3370,0.1625,0.8625,0.1375,0.77500004
3380,0.15,0.8375,0.23750001,0.875
3390,0.2,0.85,0.1875,0.8
3400,0.1875,0.85,0.225,0.78749996
3410,0.1875,0.9125,0.16250001,0.8
3420,0.2125,0.77500004,0.17500001,0.86249995
3430,0.22500001,0.875,0.16250001,0.75
3440,0.2625,0.8,0.25,0.725
3450,0.1875,0.7875,0.1625,0.875
3460,0.15,0.84999996,0.1375,0.725
3470,0.2,0.875,0.1875,0.83750004
3480,0.23750001,0.85,0.1875,0.8625
3490,0.17500001,0.8375,0.17500001,0.85
3500,0.225,0.8,0.17500001,0.75
3510,0.16250001,0.7875,0.2375,0.8375
3520,0.2,0.75,0.1875,0.8375
3530,0.1875,0.8625,0.23750001,0.8375
3540,0.2,0.825,0.17500001,0.725
3550,0.225,0.8125,0.175,0.8125
3560,0.17500001,0.8125,0.1875,0.85
3570,0.2,0.75,0.2,0.73749995
3580,0.2,0.8125,0.15,0.8
3590,0.2125,0.8125,0.17500001,0.82500005
3600,0.225,0.8,0.2,0.85
3610,0.275,0.9,0.225,0.82500005
3620,0.1875,0.875,0.17500001,0.7875
3630,0.17500001,0.8375,0.17500001,0.6875
3640,0.1375,0.775,0.225,0.85
3650,0.2375,0.8125,0.125,0.775
3660,0.15,0.82500005,0.225,0.85
3670,0.2625,0.8,0.25,0.8375
3680,0.1625,0.875,0.15,0.8
3690,0.225,0.8,0.2,0.82500005
3700,0.1375,0.875,0.2,0.8375
3710,0.1875,0.73749995,0.1875,0.83750004
3720,0.2375,0.86249995,0.17500001,0.8
3730,0.16250001,0.8625,0.2125,0.7375
3740,0.2625,0.9375,0.22500001,0.76250005
3750,0.225,0.8125,0.2125,0.825
3760,0.1875,0.875,0.22500001,0.8375
3770,0.1375,0.85,0.25,0.875
3780,0.2125,0.775,0.2,0.7875
3790,0.2,0.7875,0.1875,0.7875
3800,0.2125,0.9125,0.2125,0.75
3810,0.1875,0.8375,0.2,0.8875
3820,0.16250001,0.82500005,0.20000002,0.7625
3830,0.1375,0.83750004,0.2125,0.8125
3840,0.175,0.75,0.2,0.875
3850,0.1875,0.84999996,0.2,0.8125
3860,0.2,0.8875,0.2,0.7625
3870,0.2125,0.8375,0.17500001,0.875
3880,0.1625,0.9125,0.1625,0.86249995
3890,0.25,0.875,0.23750001,0.825
3900,0.23750001,0.8625,0.3,0.76250005
3910,0.22500001,0.82500005,0.1875,0.7875
3920,0.225,0.77500004,0.17500001,0.86249995
3930,0.2,0.775,0.2,0.775
3940,0.1625,0.8125,0.17500001,0.7875
3950,0.23750001,0.8625,0.275,0.8
3960,0.1875,0.77500004,0.225,0.7375
3970,0.2,0.8625,0.23750001,0.85
3980,0.225,0.82500005,0.2125,0.7875
3990,0.1375,0.8875,0.17500001,0.8125
4000,0.23750001,0.8875,0.2125,0.83750004
4010,0.2,0.82500005,0.16250001,0.8
4020,0.2125,0.79999995,0.2,0.83750004
4030,0.2,0.85,0.25,0.8125
4040,0.175,0.83750004,0.175,0.8125
4050,0.16250001,0.8875,0.21249999,0.8125
4060,0.2125,0.9,0.2,0.8375
4070,0.225,0.8625,0.17500001,0.775
4080,0.2125,0.73749995,0.1875,0.83750004
4090,0.16250001,0.8375,0.175,0.8125
4100,0.17500001,0.7875,0.225,0.8875
4110,0.225,0.92499995,0.2375,0.7875
4120,0.23750001,0.8,0.2625,0.8
4130,0.1875,0.8625,0.22500001,0.85
4140,0.1875,0.91249996,0.2,0.8125
4150,0.2625,0.76250005,0.2125,0.75
4160,0.25,0.8625,0.23750001,0.9
4170,0.17500001,0.75,0.225,0.82500005
4180,0.1875,0.825,0.2,0.82500005
4190,0.225,0.8625,0.16250001,0.875
4200,0.25,0.9,0.225,0.875
4210,0.2125,0.8375,0.1875,0.8375
4220,0.1875,0.85,0.2125,0.8125
4230,0.2,0.7875,0.225,0.85
4240,0.23750001,0.875,0.23750001,0.875
4250,0.1875,0.77500004,0.1625,0.83750004
4260,0.2,0.82500005,0.1875,0.8
4270,0.2625,0.82500005,0.1875,0.8125
4280,0.2125,0.7625,0.2,0.7875
4290,0.2125,0.82500005,0.2,0.8125
4300,0.1875,0.88750005,0.17500001,0.7875
4310,0.20000002,0.8875,0.2,0.7875
4320,0.15,0.86249995,0.2125,0.85
4330,0.2125,0.8,0.125,0.8
4340,0.17500001,0.8875,0.20000002,0.8
4350,0.15,0.8375,0.23750001,0.83750004
4360,0.25,0.8125,0.225,0.85
4370,0.2,0.85,0.25,0.825
4380,0.17500001,0.8375,0.1875,0.8375
4390,0.2,0.7875,0.2125,0.83750004
4400,0.225,0.85,0.25,0.8875
4410,0.2125,0.8625,0.1375,0.875
4420,0.1625,0.8625,0.17500001,0.775
4430,0.2125,0.8,0.2,0.8125
4440,0.1875,0.875,0.275,0.8375
4450,0.125,0.825,0.125,0.7875
4460,0.2125,0.82500005,0.2,0.77500004
4470,0.2625,0.8625,0.1875,0.76250005
4480,0.275,0.85,0.2375,0.8875
4490,0.225,0.83750004,0.1875,0.7875
4500,0.175,0.875,0.1625,0.875
4510,0.2,0.8875,0.2375,0.88750005
4520,0.1375,0.9,0.2,0.775
4530,0.25,0.83750004,0.1875,0.77500004
4540,0.2125,0.7875,0.225,0.8375
4550,0.15,0.83750004,0.25,0.82500005
4560,0.225,0.8125,0.3,0.73749995
4570,0.2,0.8375,0.23750001,0.875
4580,0.2125,0.8875,0.225,0.8625
4590,0.1875,0.8625,0.2125,0.825
4600,0.2125,0.9,0.1625,0.8375
4610,0.225,0.83750004,0.1875,0.8125
4620,0.1875,0.8875,0.22500001,0.85
4630,0.1875,0.8375,0.225,0.775
4640,0.2625,0.8,0.1375,0.8625
4650,0.15,0.8125,0.17500001,0.825
4660,0.2,0.9,0.2125,0.83750004
4670,0.2125,0.86249995,0.2,0.76250005
4680,0.22500001,0.8625,0.23750001,0.7625
4690,0.2375,0.8875,0.2625,0.8625
4700,0.2625,0.82500005,0.2875,0.7625
4710,0.17500001,0.875,0.225,0.8625
4720,0.15,0.8125,0.2125,0.8375
4730,0.1875,0.875,0.1875,0.82500005
4740,0.1375,0.8375,0.2125,0.82500005
4750,0.2,0.8,0.23750001,0.8
4760,0.23750001,0.8875,0.125,0.82500005
4770,0.2125,0.88750005,0.2,0.85
4780,0.1875,0.8625,0.23750001,0.8625
4790,0.2125,0.8,0.15,0.85
4800,0.15,0.82500005,0.2125,0.7375
4810,0.2375,0.85,0.17500001,0.825
4820,0.1875,0.9125,0.20000002,0.82500005
4830,0.1875,0.8,0.22500001,0.88750005
4840,0.16250001,0.775,0.2,0.83750004
4850,0.2125,0.8875,0.1875,0.9
4860,0.175,0.9125,0.2125,0.8375
4870,0.125,0.83750004,0.2,0.8
4880,0.2125,0.8625,0.23750001,0.8125
4890,0.17500001,0.8625,0.2125,0.8625
4900,0.16250001,0.85,0.2125,0.7875
4910,0.15,0.76250005,0.2,0.8
4920,0.2,0.875,0.1375,0.775
4930,0.225,0.8,0.16250001,0.76250005
4940,0.2125,0.8625,0.1875,0.775
4950,0.225,0.8875,0.2125,0.83750004
4960,0.175,0.8125,0.2125,0.85
4970,0.25,0.875,0.1875,0.9
4980,0.1875,0.8875,0.17500001,0.8375
4990,0.175,0.875,0.2125,0.8125
5000,0.2125,0.90000004,0.23750001,0.8625
5010,0.225,0.825,0.2375,0.8625
5020,0.1875,0.8125,0.25,0.86249995
5030,0.2625,0.85,0.2,0.7875
5040,0.2,0.875,0.2625,0.88750005
5050,0.225,0.7875,0.1625,0.83750004
5060,0.2125,0.92499995,0.225,0.8125
5070,0.22500001,0.95,0.2125,0.9
5080,0.2125,0.82500005,0.1375,0.725
5090,0.1875,0.8625,0.17500001,0.825
5100,0.16250001,0.8,0.15,0.8125
5110,0.1875,0.8625,0.225,0.9
5120,0.1875,0.91249996,0.1875,0.8
5130,0.2125,0.79999995,0.2,0.85
5140,0.28750002,0.8125,0.2125,0.82500005
5150,0.20000002,0.825,0.225,0.825
5160,0.1875,0.8,0.15,0.9
5170,0.2,0.8625,0.2,0.8375
5180,0.2125,0.8375,0.1875,0.8875
5190,0.2125,0.8125,0.112500004,0.8375
5200,0.1875,0.9125,0.2125,0.9125
5210,0.1625,0.9,0.17500001,0.8375
5220,0.2625,0.8625,0.1875,0.7875
5230,0.16250001,0.85,0.175,0.7875
5240,0.225,0.8375,0.225,0.8375
5250,0.2,0.8874999,0.2,0.8
5260,0.2,0.8625,0.2625,0.825
5270,0.17500001,0.9,0.1875,0.8875
5280,0.2125,0.8,0.275,0.76250005
5290,0.2,0.8375,0.2,0.8375
5300,0.25,0.9125,0.23750001,0.825
5310,0.2,0.85,0.20000002,0.8
5320,0.28750002,0.9,0.2375,0.825
5330,0.225,0.85,0.225,0.7875
5340,0.1875,0.875,0.17500001,0.82500005
5350,0.225,0.8375,0.125,0.86249995
5360,0.17500001,0.8875,0.23750001,0.9
5370,0.225,0.8625,0.2,0.8875
5380,0.25,0.86249995,0.1875,0.85
5390,0.2125,0.8875,0.16250001,0.7875
5400,0.16250001,0.8875,0.2,0.79999995
5410,0.1375,0.825,0.2,0.8125
5420,0.1875,0.8625,0.1875,0.8
5430,0.1875,0.9,0.2,0.85
5440,0.225,0.8375,0.2625,0.85
5450,0.22500001,0.8125,0.2375,0.875
5460,0.275,0.77500004,0.17500001,0.875
5470,0.2,0.83750004,0.1875,0.875
5480,0.23750001,0.8375,0.2125,0.85
5490,0.2,0.8625,0.1875,0.8625
5500,0.1375,0.82500005,0.17500001,0.88750005
5510,0.23750001,0.925,0.2,0.83750004
5520,0.28750002,0.875,0.1875,0.9
5530,0.1375,0.8625,0.1875,0.7875
5540,0.2125,0.8875,0.16250001,0.85
5550,0.2,0.8375,0.19999999,0.9
5560,0.2,0.9,0.2,0.925
5570,0.2625,0.875,0.2375,0.8875
5580,0.2125,0.8875,0.17500001,0.825
5590,0.225,0.8625,0.2,0.8125
5600,0.2,0.8875,0.2125,0.82500005
5610,0.23750001,0.875,0.2,0.9
5620,0.15,0.83750004,0.1375,0.83750004
5630,0.2,0.86249995,0.17500001,0.86249995
5640,0.1875,0.8375,0.2,0.875
5650,0.2,0.85,0.1875,0.9
5660,0.2,0.8375,0.2,0.825
5670,0.1375,0.8125,0.225,0.82500005
5680,0.225,0.91249996,0.15,0.9
5690,0.275,0.86249995,0.2,0.8625
5700,0.23750001,0.7875,0.2,0.82500005
5710,0.1625,0.86249995,0.2125,0.85
5720,0.3125,0.9,0.1875,0.9375
5730,0.1625,0.83750004,0.2125,0.8625
5740,0.15,0.7625,0.23750001,0.8
5750,0.1625,0.7875,0.2125,0.875
5760,0.2625,0.8625,0.2125,0.7875
5770,0.225,0.85,0.2,0.9125
5780,0.19999999,0.875,0.1875,0.86249995
5790,0.23750001,0.875,0.17500001,0.7875
5800,0.1875,0.8375,0.2,0.8125
5810,0.2,0.85,0.2125,0.83750004
5820,0.22500001,0.83750004,0.20000002,0.7875
5830,0.1375,0.925,0.2125,0.8375
5840,0.2125,0.9,0.23750001,0.7875
5850,0.15,0.9,0.25,0.85
5860,0.22500001,0.875,0.1625,0.8125
5870,0.225,0.9625,0.15,0.8375
5880,0.2,0.85,0.17500001,0.86249995
5890,0.20000002,0.9,0.23750001,0.8625
5900,0.3,0.8625,0.22500001,0.8375
5910,0.2125,0.875,0.2,0.8375
5920,0.1625,0.8875,0.225,0.7375
5930,0.2125,0.8625,0.15,0.8
5940,0.2125,0.8125,0.2,0.8125
5950,0.25,0.85,0.1375,0.8125
5960,0.23750001,0.875,0.17500001,0.8125
5970,0.2,0.85,0.1875,0.8375
5980,0.23750001,0.925,0.17500001,0.79999995
5990,0.15,0.875,0.15,0.8125
6000,0.25,0.9125,0.1875,0.8375
6010,0.2,0.85,0.2125,0.875
6020,0.125,0.8125,0.15,0.86249995
6030,0.1625,0.85,0.1625,0.875
6040,0.16250001,0.91249996,0.23750001,0.82500005
6050,0.2125,0.8,0.17500001,0.8125
6060,0.2125,0.85,0.2625,0.8
6070,0.2,0.875,0.2,0.8375
6080,0.25,0.8375,0.2625,0.8625
6090,0.2,0.8875,0.1875,0.8
6100,0.1875,0.8875,0.1875,0.9
6110,0.16250001,0.82500005,0.2,0.8875
6120,0.2,0.8625,0.1875,0.82500005
6130,0.2125,0.8625,0.225,0.8375
6140,0.16250001,0.85,0.17500001,0.85
6150,0.225,0.8125,0.225,0.8125
6160,0.125,0.86249995,0.1875,0.8875
6170,0.1875,0.8625,0.16250001,0.825
6180,0.1625,0.8625,0.2125,0.775
6190,0.1875,0.88750005,0.16250001,0.8375
6200,0.16250001,0.85,0.225,0.82500005
6210,0.2,0.8625,0.1875,0.8625
6220,0.20000002,0.925,0.16250001,0.7375001
