iter,task_train_loss_pre_optim,task_train_loss_post_optim,task_test_loss_pre_optim,task_test_loss_post_optim
1210,0.18025163,0.15429823,0.2399008,0.119380675
1220,0.20367746,0.11103607,0.20890777,0.14340359
1230,0.2221648,0.1273565,0.20040345,0.13904431
1240,0.175084,0.13366038,0.19631436,0.114648014
1250,0.20490524,0.1239595,0.21994874,0.15338533
1260,0.20129374,0.08297521,0.1444413,0.13916707
1270,0.16229272,0.11593978,0.16719231,0.18735136
1280,0.20128162,0.13370724,0.1983539,0.15394416
1290,0.14366531,0.14271964,0.19695513,0.16723004
1300,0.18831983,0.116533846,0.18017274,0.16286248
1310,0.17088996,0.15969434,0.2104228,0.12812495
1320,0.11626688,0.16955064,0.16549721,0.13437337
1330,0.18996815,0.12213659,0.2218514,0.16998644
1340,0.18721828,0.11194,0.15284236,0.16346064
1350,0.19621712,0.14072773,0.1894379,0.16768122
1360,0.1872113,0.17773299,0.16730103,0.15197438
1370,0.16133276,0.11783307,0.18202767,0.20745336
1380,0.1982773,0.15999997,0.20778683,0.13666113
1390,0.15047728,0.113503836,0.18542404,0.13852665
1400,0.10270849,0.15227573,0.16847351,0.12676808
1410,0.17752683,0.16650718,0.18056744,0.16450934
1420,0.16198483,0.111083806,0.17879406,0.18376264
1430,0.12278137,0.11297153,0.13402973,0.11984624
1440,0.15780675,0.12619756,0.14497307,0.116636604
1450,0.14528932,0.11774465,0.16759126,0.14921087
1460,0.17249219,0.1317125,0.14626576,0.14404744
1470,0.17588931,0.1326846,0.14522055,0.1862432
1480,0.1419479,0.1345913,0.17553842,0.2514469
1490,0.16472621,0.12375936,0.1673229,0.13484976
1500,0.17331068,0.13041735,0.16297163,0.08660959
1510,0.17795059,0.13784386,0.18040821,0.18951154
1520,0.13129044,0.1572566,0.14615157,0.1372529
1530,0.1580261,0.19124661,0.10355134,0.17481363
1540,0.1422826,0.14138867,0.151624,0.16267213
1550,0.1368765,0.15979053,0.15026173,0.11709736
1560,0.15137573,0.16831414,0.1873537,0.108759
1570,0.17955741,0.12969615,0.16273439,0.1586142
1580,0.119425945,0.19050595,0.18088062,0.20563531
1590,0.15747048,0.08763455,0.1663583,0.20198916
1600,0.11343128,0.16037291,0.184609,0.15745738
1610,0.1353625,0.16732292,0.15617913,0.11405702
1620,0.16227745,0.12491324,0.17698804,0.17214909
1630,0.14766635,0.14370015,0.15546948,0.16541721
1640,0.14674503,0.13342126,0.1261861,0.15567318
1650,0.12879556,0.12660147,0.17975384,0.13045506
1660,0.111393474,0.12103574,0.17678824,0.15530822
1670,0.15197898,0.1835555,0.15397213,0.18887046
1680,0.19834027,0.14891435,0.13455641,0.1330317
1690,0.15602615,0.11319003,0.14156786,0.1365197
1700,0.09931642,0.16072571,0.1763092,0.13760862
1710,0.13956761,0.13665608,0.1358056,0.12456398
1720,0.10618338,0.13416445,0.1115295,0.12502687
1730,0.13604489,0.11872768,0.14190239,0.16261226
1740,0.1295269,0.14365716,0.15285747,0.192815
1750,0.13649845,0.12012095,0.1547584,0.16749756
1760,0.12645255,0.15316083,0.11620206,0.13960885
1770,0.13228157,0.16466932,0.12991358,0.12000578
1780,0.1009153,0.1279741,0.15002549,0.14952067
1790,0.11446596,0.15705392,0.12266578,0.15967259
1800,0.11174482,0.17940885,0.12843898,0.17323297
1810,0.10551247,0.12737647,0.15132725,0.15985033
1820,0.11931948,0.1269854,0.10937756,0.09560631
1830,0.15856326,0.09209891,0.1870116,0.13959527
1840,0.11559735,0.16932696,0.12513006,0.10528564
1850,0.15259065,0.13155794,0.12164974,0.14349015
1860,0.12907243,0.12241085,0.1387763,0.14376524
1870,0.1298285,0.12542759,0.110099114,0.1553371
1880,0.12743253,0.1190625,0.14519574,0.14216451
1890,0.12564027,0.16548772,0.112215534,0.13875288
1900,0.13961117,0.18536642,0.10276809,0.1306638
1910,0.17918912,0.13457093,0.13700974,0.13740803
1920,0.09631315,0.09677968,0.13488466,0.14864898
1930,0.09960269,0.1496422,0.14445125,0.15030059
1940,0.13807186,0.14800248,0.12523861,0.1903776
1950,0.15261939,0.13311902,0.15499504,0.15360954
1960,0.14142108,0.13344595,0.15579194,0.13847633
1970,0.14148301,0.0951862,0.10181383,0.10822706
1980,0.13995972,0.20197302,0.14837816,0.12309064
1990,0.13799492,0.16679344,0.121746965,0.1604302
2000,0.0974352,0.1536664,0.13985969,0.14483586
2010,0.13921054,0.12027926,0.14222234,0.122771636
2020,0.10992686,0.14481167,0.14243472,0.1470452
2030,0.109601855,0.1688498,0.13599172,0.16216429
2040,0.15364024,0.10612064,0.13770515,0.11747569
2050,0.12818466,0.14093088,0.17111826,0.116403475
2060,0.11755289,0.13877144,0.123371914,0.14032483
2070,0.11996151,0.12721564,0.11454214,0.18143877
2080,0.12123187,0.13761915,0.12288062,0.1034766
2090,0.13960665,0.15822387,0.12011623,0.12006557
2100,0.13252333,0.1971195,0.08481257,0.09753847
2110,0.10908647,0.11113255,0.126066,0.13288113
2120,0.11376496,0.118672706,0.15051351,0.121129766
2130,0.14171332,0.10783713,0.1345987,0.21444872
2140,0.14266425,0.12696992,0.09911364,0.14607733
2150,0.12002735,0.12067049,0.15476683,0.16125688
2160,0.13925803,0.1349088,0.13516763,0.106753126
2170,0.12805101,0.1445409,0.15016535,0.12197846
2180,0.117395565,0.15375748,0.1133142,0.12834981
2190,0.124683276,0.08982824,0.14651912,0.1421934
2200,0.14747922,0.2540737,0.14934751,0.13961959
2210,0.120006435,0.119843215,0.12835851,0.13048825
2220,0.118862554,0.12803484,0.11755019,0.15296905
2230,0.15737633,0.1659405,0.10074839,0.1403954
2240,0.11811798,0.16602668,0.10407903,0.12943155
2250,0.10171349,0.16926384,0.11188933,0.14481401
2260,0.11232286,0.14279634,0.14209527,0.14939049
2270,0.12841216,0.15213159,0.13049658,0.21142983
2280,0.15448937,0.21798044,0.13134347,0.14203271
2290,0.14391339,0.14539278,0.097305074,0.15148869
2300,0.1406515,0.16544989,0.13452193,0.23101188
2310,0.12836316,0.17082945,0.11281061,0.14208964
2320,0.121615514,0.14631149,0.11230925,0.120532416
2330,0.13223837,0.15125465,0.13141984,0.16156426
2340,0.14220223,0.12973817,0.09478099,0.12602058
2350,0.12038389,0.15616736,0.121028274,0.1348626
2360,0.11640679,0.1821782,0.117661074,0.16960901
2370,0.15545136,0.113266855,0.124262914,0.13820407
2380,0.09628843,0.12345119,0.15092763,0.14477469
2390,0.15364447,0.16528878,0.09358592,0.11735776
2400,0.13631952,0.08920107,0.14316598,0.121119715
2410,0.14446755,0.11951011,0.1416724,0.13991037
2420,0.12534744,0.1091301,0.15514582,0.19573815
2430,0.14273779,0.10449058,0.12966669,0.15955392
2440,0.11113258,0.11948824,0.15623274,0.1181646
2450,0.12159871,0.11082807,0.14767088,0.15097618
2460,0.13060088,0.12429379,0.15220615,0.12979758
2470,0.117525786,0.13654166,0.112606704,0.15684956
2480,0.121997096,0.107895315,0.12237094,0.16665718
2490,0.101127096,0.10753249,0.1310868,0.14046758
2500,0.15042984,0.12504177,0.13438481,0.10953981
2510,0.09136525,0.12860784,0.11522871,0.12903526
2520,0.13648002,0.13934588,0.14603059,0.122218765
